subject,party,prime_type,rating,self_exclusion_1,complete_data,prime_identity
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_B,0,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
358155700,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
359728694,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
359728694,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
359728694,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_A,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,1
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,3
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,4
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,5
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,2
360411069,democrat,prime_type_B,1,"Yes, use my data",FALSE,6
360411069,democrat,prime_type_A,0,"Yes, use my data",FALSE,2
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,0,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,0,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,0,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_A,0,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,1
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,3
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,4
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,5
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,6
370860758,neither/moderate,prime_type_A,1,"Yes, use my data",TRUE,2
370860758,neither/moderate,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,5
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
370955787,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
370955787,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_A,1,"Yes, use my data",TRUE,5
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,3
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,6
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_A,0,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,1
371116988,democrat,prime_type_B,0,"Yes, use my data",TRUE,4
371116988,democrat,prime_type_B,1,"Yes, use my data",TRUE,2
