date,time,subject,blockcode,blocknum,trialcode,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_obama.totalpercentcorrect,trial.prime_trump.totalpercentcorrect
80918,11:50:32,376635527,practice,1,prime_trump_practice,6,0,0,0,161,0,0
80918,11:50:32,376635527,practice,1,prime_trump_practice,7,0,0,1,723,0,0
80918,11:50:32,376635527,practice,1,prime_trump_practice,8,0,0,0,212,0,0
80918,11:50:32,376635527,practice,1,prime_obama_practice,9,0,0,1,10,0,0
80918,11:50:32,376635527,practice,1,prime_obama_practice,10,0,0,0,730,0,0
80918,11:50:32,376635527,practice,1,prime_obama_practice,11,0,0,1,403,0,0
80918,11:50:32,376635527,practice,1,prime_obama_practice,12,0,0,0,533,0,0
80918,11:50:32,376635527,practice,1,prime_trump_practice,13,0,0,0,178,0,0
80918,11:50:32,376635527,test,2,prime_trump,2,1,50,0,356,0,0
80918,11:50:32,376635527,test,2,prime_obama,3,4,27,1,52,100,0
80918,11:50:32,376635527,test,2,prime_obama,4,1,12,0,1348,50,0
80918,11:50:32,376635527,test,2,prime_obama,5,2,70,1,174,66,0
80918,11:50:32,376635527,test,2,prime_obama,6,5,36,0,236,50,0
80918,11:50:32,376635527,test,2,prime_trump,7,4,35,1,2,50,50
80918,11:50:32,376635527,test,2,prime_trump,8,2,28,0,142,50,33
80918,11:50:32,376635527,test,2,prime_obama,9,4,17,1,131,60,33
80918,11:50:32,376635527,test,2,prime_trump,10,6,32,1,164,60,50
80918,11:50:32,376635527,test,2,prime_obama,11,3,69,1,145,66,50
80918,11:50:32,376635527,test,2,prime_obama,12,6,59,0,563,57,50
80918,11:50:32,376635527,test,2,prime_trump,13,1,44,0,128,57,40
80918,11:50:32,376635527,test,2,prime_trump,14,3,52,1,60,57,50
80918,11:50:32,376635527,test,2,prime_trump,15,5,8,1,346,57,57
80918,11:50:32,376635527,test,2,prime_trump,16,6,26,0,65,57,50
80918,11:50:32,376635527,test,2,prime_obama,17,4,61,1,185,62,50
80918,11:50:32,376635527,test,2,prime_obama,18,2,9,0,217,55,50
80918,11:50:32,376635527,test,2,prime_obama,19,6,24,0,382,50,50
80918,11:50:32,376635527,test,2,prime_trump,20,1,45,1,201,50,55
80918,11:50:32,376635527,test,2,prime_trump,21,2,7,0,7,50,50
80918,11:50:32,376635527,test,2,prime_obama,22,3,51,0,279,45,50
80918,11:50:32,376635527,test,2,prime_trump,23,5,66,0,483,45,45
80918,11:50:32,376635527,test,2,prime_obama,24,1,72,1,402,50,45
80918,11:50:32,376635527,test,2,prime_trump,25,4,38,1,303,50,50
80918,11:50:32,376635527,test,2,prime_trump,26,3,30,0,219,50,46
80918,11:50:32,376635527,test,2,prime_obama,27,5,63,0,213,46,46
80918,11:50:32,376635527,test,2,prime_trump,28,4,62,0,352,46,42
80918,11:50:32,376635527,test,2,prime_trump,29,3,21,0,550,46,40
80918,11:50:32,376635527,test,2,prime_trump,30,6,31,1,57,46,43
80918,11:50:32,376635527,test,2,prime_trump,31,2,5,1,340,46,47
80918,11:50:32,376635527,test,2,prime_trump,32,1,13,0,830,46,44
80918,11:50:32,376635527,test,2,prime_trump,33,5,10,0,1058,46,42
80918,11:50:32,376635527,test,2,prime_obama,34,5,3,1,288,50,42
80918,11:50:32,376635527,test,2,prime_trump,35,5,53,1,252,50,45
80918,11:50:32,376635527,test,2,prime_obama,36,1,48,0,348,46,45
80918,11:50:32,376635527,test,2,prime_trump,37,6,55,0,421,46,42
80918,11:50:32,376635527,test,2,prime_trump,38,3,64,1,324,46,45
80918,11:50:32,376635527,test,2,prime_trump,39,2,11,1,987,46,47
80918,11:50:32,376635527,test,2,prime_obama,40,6,19,0,482,43,47
80918,11:50:32,376635527,test,2,prime_trump,41,4,29,1,191,43,50
80918,11:50:32,376635527,test,2,prime_trump,42,1,58,1,437,43,52
80918,11:50:32,376635527,test,2,prime_obama,43,3,4,0,302,41,52
80918,11:50:32,376635527,test,2,prime_obama,44,4,41,1,214,44,52
80918,11:50:32,376635527,test,2,prime_obama,45,2,25,0,104,42,52
80918,11:50:32,376635527,test,2,prime_obama,46,3,56,0,382,40,52
80918,11:50:32,376635527,test,2,prime_obama,47,2,46,1,153,42,52
80918,11:50:32,376635527,test,2,prime_obama,48,6,43,0,990,40,52
80918,11:50:32,376635527,test,2,prime_obama,49,5,22,0,1003,39,52
80918,11:50:32,376635527,test,2,prime_obama,50,1,20,1,461,41,52
80918,11:50:32,376635527,test,2,prime_trump,51,2,37,1,559,41,53
80918,11:50:32,376635527,test,2,prime_obama,52,4,40,0,224,40,53
80918,11:50:32,376635527,test,2,prime_trump,53,6,33,1,197,40,55
80918,11:50:32,376635527,test,2,prime_obama,54,1,14,0,292,38,55
80918,11:50:32,376635527,test,2,prime_trump,55,5,23,0,370,38,53
80918,11:50:32,376635527,test,2,prime_trump,56,1,68,1,493,38,55
80918,11:50:32,376635527,test,2,prime_trump,57,3,34,0,132,38,53
80918,11:50:32,376635527,test,2,prime_obama,58,2,42,1,194,40,53
80918,11:50:32,376635527,test,2,prime_obama,59,5,71,0,468,39,53
80918,11:50:32,376635527,test,2,prime_obama,60,4,54,1,516,41,53
80918,11:50:32,376635527,test,2,prime_obama,61,6,2,1,172,43,53
80918,11:50:32,376635527,test,2,prime_trump,62,4,1,0,32,43,51
80918,11:50:32,376635527,test,2,prime_obama,63,3,65,0,266,41,51
80918,11:50:32,376635527,test,2,prime_trump,64,1,6,0,209,41,50
80918,11:50:32,376635527,test,2,prime_trump,65,4,5,1,5,41,51
80918,11:50:32,376635527,test,2,prime_obama,66,6,65,0,278,40,51
80918,11:50:32,376635527,test,2,prime_obama,67,4,50,0,509,39,51
80918,11:50:32,376635527,test,2,prime_obama,68,3,53,0,79,38,51
80918,11:50:32,376635527,test,2,prime_obama,69,1,8,1,45,40,51
80918,11:50:32,376635527,test,2,prime_obama,70,5,29,0,505,38,51
80918,11:50:32,376635527,test,2,prime_trump,71,3,4,1,368,38,52
80918,11:50:32,376635527,test,2,prime_trump,72,2,64,0,209,38,51
80918,11:50:32,376635527,test,2,prime_trump,73,5,44,0,188,38,50
80918,12:52:12,956349113,practice,1,prime_trump_practice,4,0,0,0,1153,0,0
80918,12:52:12,956349113,practice,1,prime_trump_practice,5,0,0,0,495,0,0
80918,12:52:12,956349113,practice,1,prime_obama_practice,6,0,0,1,511,0,0
80918,12:52:12,956349113,practice,1,prime_obama_practice,7,0,0,1,374,0,0
80918,12:52:12,956349113,practice,1,prime_trump_practice,8,0,0,0,619,0,0
80918,12:52:12,956349113,practice,1,prime_obama_practice,9,0,0,1,411,0,0
80918,12:52:12,956349113,practice,1,prime_trump_practice,10,0,0,0,363,0,0
80918,12:52:12,956349113,practice,1,prime_obama_practice,11,0,0,1,399,0,0
80918,12:52:12,956349113,practice,1,prime_trump_practice,12,0,0,0,374,0,0
80918,12:52:12,956349113,practice,1,prime_obama_practice,13,0,0,1,416,0,0
80918,12:52:12,956349113,test,2,prime_obama,2,2,36,1,555,100,0
80918,12:52:12,956349113,test,2,prime_obama,3,2,49,1,694,100,0
80918,12:52:12,956349113,test,2,prime_obama,4,1,53,1,194,100,0
80918,12:52:12,956349113,test,2,prime_trump,5,5,52,0,184,100,0
80918,12:52:12,956349113,test,2,prime_trump,6,5,44,0,139,100,0
80918,12:52:12,956349113,test,2,prime_trump,7,3,65,0,607,100,0
80918,12:52:12,956349113,test,2,prime_obama,8,6,5,1,347,100,0
80918,12:52:12,956349113,test,2,prime_trump,9,4,32,0,141,100,0
80918,12:52:12,956349113,test,2,prime_obama,10,5,31,1,372,100,0
80918,12:52:12,956349113,test,2,prime_trump,11,6,12,0,459,100,0
80918,12:52:12,956349113,test,2,prime_obama,12,4,62,1,356,100,0
80918,12:52:12,956349113,test,2,prime_trump,13,2,21,0,167,100,0
80918,12:52:12,956349113,test,2,prime_trump,14,1,37,0,297,100,0
80918,12:52:12,956349113,test,2,prime_obama,15,3,30,1,321,100,0
80918,12:52:12,956349113,test,2,prime_trump,16,4,39,0,323,100,0
80918,12:52:12,956349113,test,2,prime_obama,17,3,10,1,404,100,0
80918,12:52:12,956349113,test,2,prime_obama,18,2,13,0,514,88,0
80918,12:52:12,956349113,test,2,prime_trump,19,2,2,0,321,88,0
80918,12:52:12,956349113,test,2,prime_obama,20,4,70,1,256,90,0
80918,12:52:12,956349113,test,2,prime_obama,21,1,61,1,225,90,0
80918,12:52:12,956349113,test,2,prime_trump,22,1,26,0,247,90,0
80918,12:52:12,956349113,test,2,prime_trump,23,3,69,0,209,90,0
80918,12:52:12,956349113,test,2,prime_trump,24,6,3,0,283,90,0
80918,12:52:12,956349113,test,2,prime_trump,25,5,35,0,256,90,0
80918,12:52:12,956349113,test,2,prime_obama,26,6,18,1,314,91,0
80918,12:52:12,956349113,test,2,prime_trump,27,2,8,0,265,91,0
80918,12:52:12,956349113,test,2,prime_trump,28,1,68,0,345,91,0
80918,12:52:12,956349113,test,2,prime_obama,29,5,23,1,274,92,0
80918,12:52:12,956349113,test,2,prime_obama,30,5,14,1,169,92,0
80918,12:52:12,956349113,test,2,prime_trump,31,3,25,0,231,92,0
80918,12:52:12,956349113,test,2,prime_trump,32,4,27,0,367,92,0
80918,12:52:12,956349113,test,2,prime_obama,33,1,6,1,252,93,0
80918,12:52:12,956349113,test,2,prime_trump,34,5,63,0,411,93,0
80918,12:52:12,956349113,test,2,prime_obama,35,3,56,1,442,93,0
80918,12:52:12,956349113,test,2,prime_trump,36,6,47,0,181,93,0
80918,12:52:12,956349113,test,2,prime_trump,37,4,29,0,277,93,0
80918,12:52:12,956349113,test,2,prime_obama,38,6,40,1,149,94,0
80918,12:52:12,956349113,test,2,prime_trump,39,5,43,0,335,94,0
80918,12:52:12,956349113,test,2,prime_trump,40,1,60,0,320,94,0
80918,12:52:12,956349113,test,2,prime_obama,41,4,71,1,333,94,0
80918,12:52:12,956349113,test,2,prime_obama,42,2,42,1,207,94,0
80918,12:52:12,956349113,test,2,prime_obama,43,6,33,1,246,95,0
80918,12:52:12,956349113,test,2,prime_obama,44,3,41,1,163,95,0
80918,12:52:12,956349113,test,2,prime_obama,45,2,54,1,209,95,0
80918,12:52:12,956349113,test,2,prime_trump,46,3,46,0,215,95,0
80918,12:52:12,956349113,test,2,prime_trump,47,2,72,0,300,95,0
80918,12:52:12,956349113,test,2,prime_obama,48,5,51,1,150,95,0
80918,12:52:12,956349113,test,2,prime_obama,49,4,16,1,162,95,0
80918,12:52:12,956349113,test,2,prime_obama,50,1,7,1,150,96,0
80918,12:52:12,956349113,test,2,prime_obama,51,5,48,1,162,96,0
80918,12:52:12,956349113,test,2,prime_obama,52,2,34,1,196,96,0
80918,12:52:12,956349113,test,2,prime_trump,53,6,66,0,309,96,0
80918,12:52:12,956349113,test,2,prime_obama,54,1,11,1,339,96,0
80918,12:52:12,956349113,test,2,prime_trump,55,3,4,0,257,96,0
80918,12:52:12,956349113,test,2,prime_obama,56,3,19,1,214,96,0
80918,12:52:12,956349113,test,2,prime_obama,57,6,57,1,163,96,0
80918,12:52:12,956349113,test,2,prime_obama,58,4,45,1,164,96,0
80918,12:52:12,956349113,test,2,prime_obama,59,3,55,1,130,96,0
80918,12:52:12,956349113,test,2,prime_trump,60,1,50,0,355,96,0
80918,12:52:12,956349113,test,2,prime_obama,61,5,67,1,245,96,0
80918,12:52:12,956349113,test,2,prime_trump,62,2,28,0,375,96,0
80918,12:52:12,956349113,test,2,prime_obama,63,1,15,1,215,97,0
80918,12:52:12,956349113,test,2,prime_trump,64,5,33,0,311,97,0
80918,12:52:12,956349113,test,2,prime_trump,65,4,69,0,431,97,0
80918,12:52:12,956349113,test,2,prime_trump,66,6,11,0,266,97,0
80918,12:52:12,956349113,test,2,prime_trump,67,5,5,0,245,97,0
80918,12:52:12,956349113,test,2,prime_trump,68,3,17,0,117,97,0
80918,12:52:12,956349113,test,2,prime_trump,69,1,49,0,60,97,0
80918,12:52:12,956349113,test,2,prime_obama,70,6,19,1,149,97,0
80918,12:52:12,956349113,test,2,prime_trump,71,6,41,0,245,97,0
80918,12:52:12,956349113,test,2,prime_obama,72,4,60,1,161,97,0
80918,12:52:12,956349113,test,2,prime_trump,73,2,12,0,263,97,0
80918,09:51:47,675918708,practice,1,prime_trump_practice,4,0,0,1,1031,0,0
80918,09:51:47,675918708,practice,1,prime_obama_practice,5,0,0,1,603,0,0
80918,09:51:47,675918708,practice,1,prime_obama_practice,6,0,0,0,752,0,0
80918,09:51:47,675918708,practice,1,prime_trump_practice,7,0,0,0,879,0,0
80918,09:51:47,675918708,practice,1,prime_obama_practice,8,0,0,1,569,0,0
80918,09:51:47,675918708,practice,1,prime_obama_practice,9,0,0,0,1016,0,0
80918,09:51:47,675918708,practice,1,prime_trump_practice,10,0,0,1,1244,0,0
80918,09:51:47,675918708,practice,1,prime_trump_practice,11,0,0,1,825,0,0
80918,09:51:47,675918708,practice,1,prime_trump_practice,12,0,0,0,621,0,0
80918,09:51:47,675918708,practice,1,prime_obama_practice,13,0,0,1,1434,0,0
80918,09:51:47,675918708,test,2,prime_obama,2,2,39,0,657,0,0
80918,09:51:47,675918708,test,2,prime_trump,3,2,58,0,708,0,0
80918,09:51:47,675918708,test,2,prime_trump,4,6,9,1,725,0,50
80918,09:51:47,675918708,test,2,prime_trump,5,4,35,1,542,0,66
80918,09:51:47,675918708,test,2,prime_trump,6,5,72,0,614,0,50
80918,09:51:47,675918708,test,2,prime_obama,7,3,4,1,691,50,50
80918,09:51:47,675918708,test,2,prime_trump,8,1,16,1,669,50,60
80918,09:51:47,675918708,test,2,prime_obama,9,2,46,0,672,33,60
80918,09:51:47,675918708,test,2,prime_trump,10,3,62,0,714,33,50
80918,09:51:47,675918708,test,2,prime_obama,11,1,60,0,747,25,50
80918,09:51:47,675918708,test,2,prime_obama,12,4,52,1,667,40,50
80918,09:51:47,675918708,test,2,prime_obama,13,5,69,1,838,50,50
80918,09:51:47,675918708,test,2,prime_obama,14,6,38,0,697,42,50
80918,09:51:47,675918708,test,2,prime_trump,15,2,51,1,764,42,57
80918,09:51:47,675918708,test,2,prime_trump,16,2,43,0,643,42,50
80918,09:51:47,675918708,test,2,prime_obama,17,2,20,1,671,50,50
80918,09:51:47,675918708,test,2,prime_trump,18,4,33,0,721,50,44
80918,09:51:47,675918708,test,2,prime_obama,19,1,19,0,530,44,44
80918,09:51:47,675918708,test,2,prime_trump,20,6,8,1,498,44,50
80918,09:51:47,675918708,test,2,prime_obama,21,5,2,1,749,50,50
80918,09:51:47,675918708,test,2,prime_obama,22,4,18,0,613,45,50
80918,09:51:47,675918708,test,2,prime_trump,23,5,55,0,538,45,45
80918,09:51:47,675918708,test,2,prime_obama,24,6,54,1,610,50,45
80918,09:51:47,675918708,test,2,prime_trump,25,1,27,0,759,50,41
80918,09:51:47,675918708,test,2,prime_obama,26,3,34,0,542,46,41
80918,09:51:47,675918708,test,2,prime_obama,27,3,21,0,718,42,41
80918,09:51:47,675918708,test,2,prime_trump,28,3,64,1,527,42,46
80918,09:51:47,675918708,test,2,prime_obama,29,6,71,0,455,40,46
80918,09:51:47,675918708,test,2,prime_trump,30,1,3,1,579,40,50
80918,09:51:47,675918708,test,2,prime_trump,31,2,1,0,649,40,46
80918,09:51:47,675918708,test,2,prime_trump,32,3,32,0,621,40,43
80918,09:51:47,675918708,test,2,prime_trump,33,5,44,1,506,40,47
80918,09:51:47,675918708,test,2,prime_trump,34,6,47,0,539,40,44
80918,09:51:47,675918708,test,2,prime_obama,35,2,53,0,682,37,44
80918,09:51:47,675918708,test,2,prime_obama,36,1,45,1,493,41,44
80918,09:51:47,675918708,test,2,prime_trump,37,4,15,0,447,41,42
80918,09:51:47,675918708,test,2,prime_obama,38,5,5,0,596,38,42
80918,09:51:47,675918708,test,2,prime_obama,39,4,10,1,577,42,42
80918,09:51:47,675918708,test,2,prime_obama,40,5,7,0,472,40,42
80918,09:51:47,675918708,test,2,prime_obama,41,2,30,0,498,38,42
80918,09:51:47,675918708,test,2,prime_obama,42,1,56,0,932,36,42
80918,09:51:47,675918708,test,2,prime_obama,43,4,66,1,590,39,42
80918,09:51:47,675918708,test,2,prime_obama,44,3,42,0,579,37,42
80918,09:51:47,675918708,test,2,prime_obama,45,6,17,0,977,36,42
80918,09:51:47,675918708,test,2,prime_obama,46,2,61,1,760,38,42
80918,09:51:47,675918708,test,2,prime_trump,47,3,23,0,527,38,40
80918,09:51:47,675918708,test,2,prime_trump,48,4,12,0,640,38,38
80918,09:51:47,675918708,test,2,prime_obama,49,3,70,0,684,37,38
80918,09:51:47,675918708,test,2,prime_trump,50,6,67,0,637,37,36
80918,09:51:47,675918708,test,2,prime_trump,51,1,65,0,554,37,34
80918,09:51:47,675918708,test,2,prime_trump,52,5,13,0,952,37,33
80918,09:51:47,675918708,test,2,prime_obama,53,5,63,0,624,35,33
80918,09:51:47,675918708,test,2,prime_obama,54,1,14,0,476,34,33
80918,09:51:47,675918708,test,2,prime_trump,55,2,57,1,615,34,36
80918,09:51:47,675918708,test,2,prime_obama,56,6,26,0,532,33,36
80918,09:51:47,675918708,test,2,prime_obama,57,4,6,0,805,32,36
80918,09:51:47,675918708,test,2,prime_trump,58,3,41,0,482,32,34
80918,09:51:47,675918708,test,2,prime_trump,59,2,40,1,572,32,37
80918,09:51:47,675918708,test,2,prime_trump,60,6,49,0,914,32,35
80918,09:51:47,675918708,test,2,prime_trump,61,1,28,1,772,32,37
80918,09:51:47,675918708,test,2,prime_trump,62,5,68,1,683,32,40
80918,09:51:47,675918708,test,2,prime_trump,63,4,24,0,597,32,38
80918,09:51:47,675918708,test,2,prime_trump,64,2,26,0,491,32,37
80918,09:51:47,675918708,test,2,prime_trump,65,4,10,0,436,32,36
80918,09:51:47,675918708,test,2,prime_trump,66,3,9,1,736,32,38
80918,09:51:47,675918708,test,2,prime_obama,67,4,63,0,896,31,38
80918,09:51:47,675918708,test,2,prime_obama,68,3,27,0,691,30,38
80918,09:51:47,675918708,test,2,prime_obama,69,2,41,0,900,29,38
80918,09:51:47,675918708,test,2,prime_obama,70,5,38,0,821,28,38
80918,09:51:47,675918708,test,2,prime_trump,71,5,5,0,794,28,37
80918,09:51:47,675918708,test,2,prime_obama,72,6,32,0,720,27,37
80918,09:51:47,675918708,test,2,prime_trump,73,1,65,1,568,27,38
80918,11:55:18,73938476,practice,1,prime_obama_practice,4,0,0,1,1089,0,0
80918,11:55:18,73938476,practice,1,prime_trump_practice,5,0,0,0,400,0,0
80918,11:55:18,73938476,practice,1,prime_obama_practice,6,0,0,1,197,0,0
80918,11:55:18,73938476,practice,1,prime_trump_practice,7,0,0,0,90,0,0
80918,11:55:18,73938476,practice,1,prime_obama_practice,8,0,0,1,99,0,0
80918,11:55:18,73938476,practice,1,prime_trump_practice,9,0,0,0,5,0,0
80918,11:55:18,73938476,practice,1,prime_obama_practice,10,0,0,1,49,0,0
80918,11:55:18,73938476,practice,1,prime_obama_practice,11,0,0,0,228,0,0
80918,11:55:18,73938476,practice,1,prime_trump_practice,12,0,0,1,111,0,0
80918,11:55:18,73938476,practice,1,prime_trump_practice,13,0,0,1,55,0,0
80918,11:55:18,73938476,test,2,prime_obama,2,4,7,1,100,100,0
80918,11:55:18,73938476,test,2,prime_obama,3,5,55,0,61,50,0
80918,11:55:18,73938476,test,2,prime_obama,4,2,34,1,55,66,0
80918,11:55:18,73938476,test,2,prime_obama,5,4,54,1,42,75,0
80918,11:55:18,73938476,test,2,prime_obama,6,1,31,1,93,80,0
80918,11:55:18,73938476,test,2,prime_trump,7,6,20,1,29,80,100
80918,11:55:18,73938476,test,2,prime_obama,8,3,38,0,90,66,100
80918,11:55:18,73938476,test,2,prime_obama,9,6,61,1,75,71,100
80918,11:55:18,73938476,test,2,prime_trump,10,2,23,0,285,71,50
80918,11:55:18,73938476,test,2,prime_trump,11,3,57,1,94,71,66
80918,11:55:18,73938476,test,2,prime_obama,12,6,18,0,39,62,66
80918,11:55:18,73938476,test,2,prime_obama,13,3,43,0,202,55,66
80918,11:55:18,73938476,test,2,prime_obama,14,2,9,0,79,50,66
80918,11:55:18,73938476,test,2,prime_obama,15,1,44,0,81,45,66
80918,11:55:18,73938476,test,2,prime_trump,16,1,21,1,98,45,75
80918,11:55:18,73938476,test,2,prime_trump,17,5,66,0,52,45,60
80918,11:55:18,73938476,test,2,prime_trump,18,4,56,0,15,45,50
80918,11:55:18,73938476,test,2,prime_obama,19,5,70,0,3,41,50
80918,11:55:18,73938476,test,2,prime_obama,20,4,52,0,31,38,50
80918,11:55:18,73938476,test,2,prime_obama,21,4,13,0,43,35,50
80918,11:55:18,73938476,test,2,prime_trump,22,6,5,0,54,35,42
80918,11:55:18,73938476,test,2,prime_trump,23,3,6,0,113,35,37
80918,11:55:18,73938476,test,2,prime_obama,24,5,67,1,121,40,37
80918,11:55:18,73938476,test,2,prime_trump,25,2,42,1,65,40,44
80918,11:55:18,73938476,test,2,prime_obama,26,6,36,1,67,43,44
80918,11:55:18,73938476,test,2,prime_obama,27,2,29,0,166,41,44
80918,11:55:18,73938476,test,2,prime_trump,28,6,37,0,60,41,40
80918,11:55:18,73938476,test,2,prime_trump,29,1,48,1,70,41,45
80918,11:55:18,73938476,test,2,prime_obama,30,1,59,1,104,44,45
80918,11:55:18,73938476,test,2,prime_trump,31,5,51,0,24,44,41
80918,11:55:18,73938476,test,2,prime_obama,32,3,33,0,140,42,41
80918,11:55:18,73938476,test,2,prime_obama,33,3,10,1,195,45,41
80918,11:55:18,73938476,test,2,prime_trump,34,4,68,1,128,45,46
80918,11:55:18,73938476,test,2,prime_trump,35,1,27,0,64,45,42
80918,11:55:18,73938476,test,2,prime_obama,36,4,47,0,186,42,42
80918,11:55:18,73938476,test,2,prime_trump,37,5,28,0,95,42,40
80918,11:55:18,73938476,test,2,prime_obama,38,6,69,0,96,40,40
80918,11:55:18,73938476,test,2,prime_trump,39,4,64,0,105,40,37
80918,11:55:18,73938476,test,2,prime_trump,40,2,45,0,50,40,35
80918,11:55:18,73938476,test,2,prime_obama,41,5,25,0,61,39,35
80918,11:55:18,73938476,test,2,prime_trump,42,6,40,0,103,39,33
80918,11:55:18,73938476,test,2,prime_obama,43,2,26,0,95,37,33
80918,11:55:18,73938476,test,2,prime_trump,44,3,12,0,128,37,31
80918,11:55:18,73938476,test,2,prime_obama,45,1,24,0,128,36,31
80918,11:55:18,73938476,test,2,prime_trump,46,5,53,0,104,36,30
80918,11:55:18,73938476,test,2,prime_obama,47,4,8,0,88,34,30
80918,11:55:18,73938476,test,2,prime_obama,48,1,35,0,169,33,30
80918,11:55:18,73938476,test,2,prime_trump,49,1,11,0,144,33,28
80918,11:55:18,73938476,test,2,prime_obama,50,6,16,0,118,32,28
80918,11:55:18,73938476,test,2,prime_trump,51,4,14,0,7,32,27
80918,11:55:18,73938476,test,2,prime_obama,52,3,63,1,75,34,27
80918,11:55:18,73938476,test,2,prime_trump,53,2,2,1,125,34,30
80918,11:55:18,73938476,test,2,prime_obama,54,2,3,0,61,33,30
80918,11:55:18,73938476,test,2,prime_obama,55,5,32,0,119,32,30
80918,11:55:18,73938476,test,2,prime_trump,56,6,50,0,31,32,29
80918,11:55:18,73938476,test,2,prime_trump,57,3,49,0,35,32,28
80918,11:55:18,73938476,test,2,prime_trump,58,2,1,1,207,32,30
80918,11:55:18,73938476,test,2,prime_trump,59,5,46,1,43,32,33
80918,11:55:18,73938476,test,2,prime_obama,60,1,19,0,14,31,33
80918,11:55:18,73938476,test,2,prime_trump,61,6,41,0,179,31,32
80918,11:55:18,73938476,test,2,prime_trump,62,4,71,0,104,31,31
80918,11:55:18,73938476,test,2,prime_trump,63,3,4,1,8,31,33
80918,11:55:18,73938476,test,2,prime_trump,64,1,68,0,93,31,32
80918,11:55:18,73938476,test,2,prime_trump,65,4,26,0,102,31,31
80918,11:55:18,73938476,test,2,prime_obama,66,5,52,1,127,33,31
80918,11:55:18,73938476,test,2,prime_obama,67,4,57,0,95,32,31
80918,11:55:18,73938476,test,2,prime_trump,68,2,17,0,128,32,30
80918,11:55:18,73938476,test,2,prime_obama,69,2,41,0,239,31,30
80918,11:55:18,73938476,test,2,prime_trump,70,6,67,0,33,31,29
80918,11:55:18,73938476,test,2,prime_obama,71,6,15,0,110,30,29
80918,11:55:18,73938476,test,2,prime_trump,72,3,8,0,54,30,28
80918,11:55:18,73938476,test,2,prime_trump,73,5,50,0,129,30,27
80918,11:54:54,72372970,practice,1,prime_trump_practice,4,0,0,0,2072,0,0
80918,11:54:54,72372970,practice,1,prime_trump_practice,5,0,0,0,1067,0,0
80918,11:54:54,72372970,practice,1,prime_obama_practice,6,0,0,0,1822,0,0
80918,11:54:54,72372970,practice,1,prime_obama_practice,7,0,0,1,516,0,0
80918,11:54:54,72372970,practice,1,prime_trump_practice,8,0,0,0,541,0,0
80918,11:54:54,72372970,practice,1,prime_trump_practice,9,0,0,0,590,0,0
80918,11:54:54,72372970,practice,1,prime_obama_practice,10,0,0,1,518,0,0
80918,11:54:54,72372970,practice,1,prime_obama_practice,11,0,0,1,669,0,0
80918,11:54:54,72372970,practice,1,prime_obama_practice,12,0,0,1,409,0,0
80918,11:54:54,72372970,practice,1,prime_trump_practice,13,0,0,0,222,0,0
80918,11:54:54,72372970,test,2,prime_obama,2,5,8,1,1445,100,0
80918,11:54:54,72372970,test,2,prime_obama,3,1,21,1,393,100,0
80918,11:54:54,72372970,test,2,prime_trump,4,6,46,0,225,100,0
80918,11:54:54,72372970,test,2,prime_obama,5,6,70,1,268,100,0
80918,11:54:54,72372970,test,2,prime_obama,6,4,13,1,336,100,0
80918,11:54:54,72372970,test,2,prime_trump,7,5,39,0,96,100,0
80918,11:54:54,72372970,test,2,prime_trump,8,1,53,0,387,100,0
80918,11:54:54,72372970,test,2,prime_trump,9,6,60,1,1114,100,25
80918,11:54:54,72372970,test,2,prime_trump,10,3,57,0,507,100,20
80918,11:54:54,72372970,test,2,prime_trump,11,4,20,0,348,100,16
80918,11:54:54,72372970,test,2,prime_trump,12,2,2,0,269,100,14
80918,11:54:54,72372970,test,2,prime_obama,13,3,7,1,288,100,14
80918,11:54:54,72372970,test,2,prime_trump,14,6,51,0,218,100,12
80918,11:54:54,72372970,test,2,prime_obama,15,5,43,1,279,100,12
80918,11:54:54,72372970,test,2,prime_obama,16,2,52,1,306,100,12
80918,11:54:54,72372970,test,2,prime_trump,17,2,32,0,180,100,11
80918,11:54:54,72372970,test,2,prime_trump,18,3,11,0,443,100,10
80918,11:54:54,72372970,test,2,prime_obama,19,6,18,1,351,100,10
80918,11:54:54,72372970,test,2,prime_obama,20,2,42,1,311,100,10
80918,11:54:54,72372970,test,2,prime_obama,21,5,68,1,440,100,10
80918,11:54:54,72372970,test,2,prime_trump,22,5,15,0,173,100,9
80918,11:54:54,72372970,test,2,prime_obama,23,1,26,1,164,100,9
80918,11:54:54,72372970,test,2,prime_obama,24,3,9,1,444,100,9
80918,11:54:54,72372970,test,2,prime_trump,25,4,34,0,1088,100,8
80918,11:54:54,72372970,test,2,prime_obama,26,4,3,1,347,100,8
80918,11:54:54,72372970,test,2,prime_obama,27,4,61,1,771,100,8
80918,11:54:54,72372970,test,2,prime_trump,28,1,65,0,59,100,7
80918,11:54:54,72372970,test,2,prime_trump,29,2,67,0,110,100,7
80918,11:54:54,72372970,test,2,prime_obama,30,5,28,1,215,100,7
80918,11:54:54,72372970,test,2,prime_obama,31,1,22,1,101,100,7
80918,11:54:54,72372970,test,2,prime_trump,32,3,40,0,94,100,6
80918,11:54:54,72372970,test,2,prime_trump,33,5,36,0,296,100,6
80918,11:54:54,72372970,test,2,prime_obama,34,2,64,1,115,100,6
80918,11:54:54,72372970,test,2,prime_obama,35,3,19,1,165,100,6
