date,time,subject,blockcode,blocknum,prime_type,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_positive.totalpercentcorrect,trial.prime_negative.totalpercentcorrect,influenced
71618,10:05:23,603072255,test,2,-0.5,116,5,25,0,421,90,17,0.5
71618,10:05:23,603072255,test,2,0.5,118,4,59,1,952,90,17,0.5
71618,10:05:23,603072255,test,2,0.5,120,8,38,1,486,90,17,0.5
71618,10:05:23,603072255,test,2,-0.5,122,7,35,0,751,90,17,0.5
71618,10:05:23,603072255,test,2,-0.5,124,2,26,0,749,90,16,0.5
71618,10:05:23,603072255,test,2,-0.5,126,3,66,0,643,90,16,0.5
71618,10:05:23,603072255,test,2,0.5,128,5,31,0,918,87,16,-0.5
71618,10:05:23,603072255,test,2,-0.5,130,4,1,0,1021,87,15,0.5
71618,10:05:23,603072255,test,2,0.5,132,4,7,1,1007,88,15,0.5
71618,10:05:23,603072255,test,2,0.5,134,1,63,1,1739,88,15,0.5
71618,10:05:23,603072255,test,2,-0.5,136,2,5,0,512,88,15,0.5
71618,10:05:23,603072255,test,2,0.5,138,9,41,1,1208,88,15,0.5
71618,10:05:23,603072255,test,2,-0.5,140,12,8,1,3635,88,17,-0.5
71618,10:05:23,603072255,test,2,-0.5,142,6,17,0,746,88,17,0.5
71618,10:05:23,603072255,test,2,-0.5,144,7,12,0,1352,88,16,0.5
71618,15:05:28,401033296,test,2,-0.5,2,12,66,1,785,0,100,0.5
71618,15:05:28,401033296,test,2,-0.5,4,6,54,0,422,0,50,0.5
71618,15:05:28,401033296,test,2,-0.5,6,11,9,1,697,0,66,-0.5
71618,15:05:28,401033296,test,2,0.5,8,4,48,1,414,100,66,0.5
71618,15:05:28,401033296,test,2,-0.5,10,5,19,0,451,100,50,0.5
71618,15:05:28,401033296,test,2,-0.5,12,8,1,0,1229,100,40,0.5
71618,15:05:28,401033296,test,2,0.5,14,2,59,1,462,100,40,0.5
71618,15:05:28,401033296,test,2,-0.5,16,4,70,0,316,100,33,0.5
71618,15:05:28,401033296,test,2,0.5,18,10,51,1,61,100,33,0.5
71618,15:05:28,401033296,test,2,0.5,20,7,6,1,371,100,33,0.5
71618,15:05:28,401033296,test,2,0.5,22,5,12,0,528,80,33,0.5
71618,15:05:28,401033296,test,2,0.5,24,11,41,1,629,83,33,0.5
71618,15:05:28,401033296,test,2,-0.5,26,2,45,0,582,83,28,0.5
71618,15:05:28,401033296,test,2,-0.5,28,12,55,0,401,83,25,0.5
71618,15:05:28,401033296,test,2,-0.5,30,5,27,0,470,83,22,0.5
71618,15:05:28,401033296,test,2,0.5,32,6,18,0,196,71,22,0.5
71618,15:05:28,401033296,test,2,-0.5,34,3,57,0,845,71,20,0.5
71618,15:05:28,401033296,test,2,0.5,36,1,62,1,431,75,20,0.5
71618,15:05:28,401033296,test,2,0.5,38,6,43,1,374,77,20,0.5
71618,15:05:28,401033296,test,2,-0.5,40,10,65,0,306,77,18,0.5
71618,15:05:28,401033296,test,2,-0.5,42,9,2,0,535,77,16,0.5
71618,15:05:28,401033296,test,2,0.5,44,9,24,1,609,80,16,0.5
71618,15:05:28,401033296,test,2,0.5,46,12,37,0,731,72,16,0.5
71618,15:05:28,401033296,test,2,0.5,48,7,28,1,421,75,16,0.5
71618,15:05:28,401033296,test,2,-0.5,50,2,15,0,464,75,15,0.5
71618,15:05:28,401033296,test,2,-0.5,52,4,61,1,676,75,21,0.5
71618,15:05:28,401033296,test,2,-0.5,54,7,33,0,144,75,20,0.5
71618,15:05:28,401033296,test,2,-0.5,56,8,5,0,366,75,18,0.5
71618,15:05:28,401033296,test,2,0.5,58,11,71,1,508,76,18,0.5
71618,15:05:28,401033296,test,2,-0.5,60,11,21,1,894,76,23,0.5
71618,15:05:28,401033296,test,2,-0.5,62,1,29,0,464,76,22,0.5
71618,15:05:28,401033296,test,2,0.5,64,5,32,1,645,78,22,0.5
71618,15:05:28,401033296,test,2,0.5,66,8,46,1,441,80,22,0.5
71618,15:05:28,401033296,test,2,0.5,68,10,56,1,889,81,22,0.5
71618,15:05:28,401033296,test,2,0.5,70,2,4,1,661,82,22,0.5
71618,15:05:28,401033296,test,2,0.5,72,4,60,1,375,83,22,0.5
71618,15:05:28,401033296,test,2,-0.5,74,6,16,1,696,83,26,0.5
71618,15:05:28,401033296,test,2,0.5,76,3,25,1,542,84,26,0.5
71618,15:05:28,401033296,test,2,0.5,78,9,8,1,416,85,26,0.5
71618,15:05:28,401033296,test,2,0.5,80,1,44,1,557,85,26,0.5
71618,15:05:28,401033296,test,2,0.5,82,11,63,1,376,86,26,0.5
71618,15:05:28,401033296,test,2,0.5,84,5,67,1,450,86,26,0.5
71618,15:05:28,401033296,test,2,0.5,86,3,35,1,631,87,26,0.5
71618,15:05:28,401033296,test,2,0.5,88,10,30,1,367,88,26,0.5
71618,15:05:28,401033296,test,2,0.5,90,12,68,1,641,88,26,0.5
71618,15:05:28,401033296,test,2,-0.5,92,7,11,0,924,88,25,0.5
71618,15:05:28,401033296,test,2,-0.5,94,2,3,0,880,88,23,0.5
71618,15:05:28,401033296,test,2,-0.5,96,3,50,0,431,88,22,0.5
71618,15:05:28,401033296,test,2,0.5,98,6,7,1,369,88,22,0.5
71618,15:05:28,401033296,test,2,0.5,100,8,64,1,373,89,22,0.5
71618,15:05:28,401033296,test,2,-0.5,102,10,34,0,410,89,21,0.5
71618,15:05:28,401033296,test,2,0.5,104,2,26,1,499,89,21,0.5
71618,15:05:28,401033296,test,2,-0.5,106,9,23,1,1002,89,25,0.5
71618,15:05:28,401033296,test,2,0.5,108,7,38,1,682,90,25,0.5
71618,15:05:28,401033296,test,2,0.5,110,4,47,1,553,90,25,0.5
71618,15:05:28,401033296,test,2,0.5,112,5,39,1,511,90,25,0.5
71618,15:05:28,401033296,test,2,0.5,114,4,52,1,785,90,25,0.5
71618,15:05:28,401033296,test,2,0.5,116,10,72,1,699,91,25,0.5
71618,15:05:28,401033296,test,2,0.5,118,11,53,1,479,91,25,0.5
71618,15:05:28,401033296,test,2,-0.5,120,8,20,0,482,91,24,0.5
71618,15:05:28,401033296,test,2,-0.5,122,6,13,0,728,91,23,-0.5
71618,15:05:28,401033296,test,2,-0.5,124,1,42,1,826,91,25,-0.5
71618,15:05:28,401033296,test,2,-0.5,126,4,33,1,656,91,28,0.5
71618,15:05:28,401033296,test,2,-0.5,128,5,64,0,2748,91,27,0.5
71618,15:05:28,401033296,test,2,-0.5,130,12,63,0,464,91,26,0.5
71618,15:05:28,401033296,test,2,-0.5,132,11,72,0,668,91,25,0.5
71618,15:05:28,401033296,test,2,-0.5,134,1,57,0,460,91,25,0.5
71618,15:05:28,401033296,test,2,-0.5,136,8,2,0,476,91,24,0.5
71618,15:05:28,401033296,test,2,-0.5,138,11,36,1,569,91,26,0.5
71618,15:05:28,401033296,test,2,0.5,140,8,35,1,557,91,26,0.5
71618,15:05:28,401033296,test,2,-0.5,142,2,53,0,378,91,25,0.5
71618,15:05:28,401033296,test,2,-0.5,144,3,22,1,995,91,27,0.5
71618,15:04:16,589498455,test,2,-0.5,2,5,64,0,1174,0,0,0.5
71618,15:04:16,589498455,test,2,-0.5,4,12,52,0,855,0,0,0.5
71618,15:04:16,589498455,test,2,0.5,6,2,45,1,409,100,0,0.5
71618,15:04:16,589498455,test,2,-0.5,8,9,47,0,707,100,0,0.5
71618,15:04:16,589498455,test,2,0.5,10,6,60,0,741,50,0,-0.5
71618,15:04:16,589498455,test,2,-0.5,12,2,54,0,775,50,0,0.5
71618,15:04:16,589498455,test,2,0.5,14,4,57,0,1078,33,0,0.5
71618,15:04:16,589498455,test,2,0.5,16,3,72,1,496,50,0,0.5
71618,15:04:16,589498455,test,2,-0.5,18,7,23,0,696,50,0,0.5
71618,15:04:16,589498455,test,2,0.5,20,11,41,1,495,60,0,0.5
71618,15:04:16,589498455,test,2,0.5,22,1,14,1,564,66,0,0.5
71618,15:04:16,589498455,test,2,0.5,24,7,37,1,399,71,0,0.5
71618,15:04:16,589498455,test,2,-0.5,26,11,62,0,632,71,0,0.5
71618,15:04:16,589498455,test,2,-0.5,28,6,59,0,674,71,0,0.5
71618,15:04:16,589498455,test,2,0.5,30,1,33,1,492,75,0,0.5
71618,15:04:16,589498455,test,2,0.5,32,2,16,1,653,77,0,0.5
71618,15:04:16,589498455,test,2,-0.5,34,3,56,0,493,77,0,0.5
71618,15:04:16,589498455,test,2,-0.5,36,9,63,0,821,77,0,0.5
71618,15:04:16,589498455,test,2,0.5,38,3,32,1,426,80,0,0.5
71618,15:04:16,589498455,test,2,0.5,40,5,68,1,474,81,0,0.5
71618,15:04:16,589498455,test,2,-0.5,42,1,46,0,432,81,0,0.5
71618,15:04:16,589498455,test,2,-0.5,44,8,29,1,730,81,9,0.5
71618,15:04:16,589498455,test,2,-0.5,46,10,43,0,848,81,8,0.5
71618,15:04:16,589498455,test,2,-0.5,48,2,35,0,669,81,7,0.5
71618,15:04:16,589498455,test,2,0.5,50,6,7,1,1034,83,7,0.5
71618,15:04:16,589498455,test,2,-0.5,52,4,61,0,1772,83,7,0.5
71618,15:04:16,589498455,test,2,0.5,54,11,55,1,760,84,7,0.5
71618,15:04:16,589498455,test,2,0.5,56,10,49,1,496,85,7,0.5
71618,15:04:16,589498455,test,2,0.5,58,8,9,1,416,86,7,0.5
71618,15:04:16,589498455,test,2,-0.5,60,5,38,0,460,86,6,0.5
71618,15:04:16,589498455,test,2,0.5,62,9,34,0,426,81,6,0.5
71618,15:04:16,589498455,test,2,0.5,64,12,65,1,463,82,6,0.5
71618,15:04:16,589498455,test,2,-0.5,66,6,30,0,507,82,6,0.5
71618,15:04:16,589498455,test,2,0.5,68,7,2,1,403,83,6,0.5
71618,15:04:16,589498455,test,2,-0.5,70,12,69,0,485,83,5,0.5
71618,15:04:16,589498455,test,2,0.5,72,4,5,0,593,78,5,0.5
71618,15:04:16,589498455,test,2,-0.5,74,11,6,0,994,78,5,0.5
71618,15:04:16,589498455,test,2,0.5,76,4,12,0,765,75,5,0.5
71618,15:04:16,589498455,test,2,-0.5,78,7,3,0,409,75,5,0.5
71618,15:04:16,589498455,test,2,0.5,80,5,67,1,474,76,5,0.5
71618,15:04:16,589498455,test,2,-0.5,82,9,58,0,533,76,5,0.5
71618,15:04:16,589498455,test,2,0.5,84,10,36,1,580,77,5,0.5
71618,15:04:16,589498455,test,2,0.5,86,3,48,1,628,78,5,0.5
71618,15:04:16,589498455,test,2,0.5,88,2,28,1,587,79,5,0.5
71618,15:04:16,589498455,test,2,-0.5,90,5,40,0,354,79,4,0.5
71618,15:04:16,589498455,test,2,0.5,92,11,15,1,405,80,4,0.5
71618,15:04:16,589498455,test,2,0.5,94,8,71,1,629,80,4,0.5
71618,15:04:16,589498455,test,2,-0.5,96,11,50,0,415,80,4,0.5
71618,15:04:16,589498455,test,2,-0.5,98,12,11,0,480,80,4,0.5
71618,15:04:16,589498455,test,2,-0.5,100,7,53,0,376,80,4,0.5
71618,15:04:16,589498455,test,2,0.5,102,12,21,1,633,81,4,0.5
71618,15:04:16,589498455,test,2,-0.5,104,4,25,0,661,81,4,0.5
71618,15:04:16,589498455,test,2,0.5,106,9,20,0,386,78,4,0.5
71618,15:04:16,589498455,test,2,0.5,108,7,27,1,405,79,4,0.5
71618,15:04:16,589498455,test,2,0.5,110,6,24,0,916,76,4,0.5
71618,15:04:16,589498455,test,2,0.5,112,1,70,1,339,77,4,0.5
71618,15:04:16,589498455,test,2,-0.5,114,10,44,0,351,77,3,0.5
71618,15:04:16,589498455,test,2,-0.5,116,8,18,0,571,77,3,0.5
71618,15:04:16,589498455,test,2,-0.5,118,2,4,0,314,77,3,0.5
71618,15:04:16,589498455,test,2,-0.5,120,6,51,0,386,77,3,0.5
71618,15:04:16,589498455,test,2,-0.5,122,1,22,0,354,77,3,0.5
71618,15:04:16,589498455,test,2,0.5,124,2,26,1,355,78,3,0.5
71618,15:04:16,589498455,test,2,-0.5,126,3,46,0,417,78,3,0.5
71618,15:04:16,589498455,test,2,-0.5,128,7,12,0,372,78,3,0.5
71618,15:04:16,589498455,test,2,0.5,130,11,30,1,351,78,3,0.5
71618,15:04:16,589498455,test,2,-0.5,132,11,67,0,383,78,3,0.5
71618,15:04:16,589498455,test,2,-0.5,134,6,63,0,410,78,2,0.5
71618,15:04:16,589498455,test,2,-0.5,136,4,47,0,366,78,2,0.5
71618,15:04:16,589498455,test,2,0.5,138,3,3,1,391,79,2,0.5
71618,15:04:16,589498455,test,2,-0.5,140,8,66,0,392,79,2,0.5
71618,15:04:16,589498455,test,2,0.5,142,7,32,1,364,80,2,0.5
71618,15:04:16,589498455,test,2,0.5,144,9,33,0,390,77,2,0.5
71618,15:07:20,821794310,test,2,-0.5,2,1,46,1,558,0,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,4,5,19,1,502,0,100,-0.5
71618,15:07:20,821794310,test,2,0.5,6,9,13,1,472,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,8,1,44,1,475,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,10,8,1,1,386,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,12,11,36,1,329,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,14,11,39,1,382,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,16,6,53,1,389,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,18,9,71,1,359,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,20,2,72,1,219,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,22,12,20,1,60,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,24,10,51,1,552,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,26,3,2,1,800,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,28,3,56,1,626,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,30,5,70,1,679,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,32,7,38,1,510,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,34,9,6,1,476,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,36,7,40,1,583,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,38,11,16,1,594,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,40,1,35,1,472,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,42,1,64,1,408,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,44,6,49,1,513,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,46,6,27,1,719,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,48,10,7,1,436,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,50,8,22,1,677,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,52,10,32,1,628,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,54,4,15,1,478,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,56,2,54,1,1417,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,58,12,14,1,462,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,60,9,21,1,526,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,62,12,23,1,439,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,64,8,62,1,404,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,66,2,25,1,842,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,68,4,33,1,450,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,70,3,5,1,490,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,72,5,12,1,465,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,74,5,67,1,609,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,76,4,48,1,462,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,78,1,42,1,398,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,80,11,11,1,705,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,82,10,41,1,1091,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,84,5,43,1,654,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,86,8,63,1,593,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,88,12,34,1,466,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,90,7,66,1,479,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,92,10,31,1,594,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,94,2,58,1,569,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,96,5,61,1,556,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,98,11,30,1,556,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,100,9,50,1,536,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,102,4,10,1,741,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,104,9,28,1,881,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,106,6,8,1,737,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,108,7,29,1,653,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,110,6,9,1,985,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,112,3,65,1,169,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,114,8,60,1,1143,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,116,3,47,1,511,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,118,1,24,1,233,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,120,12,26,1,330,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,122,2,68,1,383,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,124,9,59,1,374,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,126,11,45,1,465,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,128,3,21,1,380,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,130,6,22,1,512,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,132,12,67,1,474,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,134,3,28,1,425,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,136,10,65,1,506,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,138,1,66,1,388,100,100,-0.5
71618,15:07:20,821794310,test,2,-0.5,140,2,23,1,510,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,142,10,72,1,360,100,100,-0.5
71618,15:07:20,821794310,test,2,0.5,144,8,20,1,580,100,100,-0.5
71618,10:07:03,787311848,test,2,-0.5,2,2,44,0,377,0,0,0.5
71618,10:07:03,787311848,test,2,0.5,4,3,28,1,522,100,0,-0.5
71618,10:07:03,787311848,test,2,0.5,6,2,56,1,490,100,0,0.5
71618,10:07:03,787311848,test,2,0.5,8,10,12,0,483,66,0,0.5
71618,10:07:03,787311848,test,2,0.5,10,12,30,1,463,75,0,-0.5
71618,10:07:03,787311848,test,2,-0.5,12,1,71,0,474,75,0,0.5
71618,10:07:03,787311848,test,2,-0.5,14,4,49,0,508,75,0,0.5
71618,10:07:03,787311848,test,2,0.5,16,8,68,0,1672,60,0,-0.5
71618,10:07:03,787311848,test,2,0.5,18,5,25,1,468,66,0,-0.5
71618,10:07:03,787311848,test,2,0.5,20,6,63,1,285,71,0,0.5
71618,10:07:03,787311848,test,2,0.5,22,9,3,1,574,75,0,-0.5
71618,10:07:03,787311848,test,2,-0.5,24,7,52,0,361,75,0,0.5
71618,10:07:03,787311848,test,2,-0.5,26,11,36,1,1495,75,20,-0.5
71618,10:07:03,787311848,test,2,-0.5,28,9,60,0,529,75,16,0.5
71618,10:07:03,787311848,test,2,-0.5,30,8,64,0,344,75,14,0.5
71618,10:07:03,787311848,test,2,-0.5,32,9,26,0,660,75,12,0.5
71618,10:07:03,787311848,test,2,0.5,34,6,19,1,603,77,12,0.5
71618,10:07:03,787311848,test,2,0.5,36,2,23,1,782,80,12,-0.5
71618,10:07:03,787311848,test,2,0.5,38,3,14,0,2386,72,12,-0.5
71618,10:07:03,787311848,test,2,0.5,40,1,5,1,326,75,12,0.5
71618,10:07:03,787311848,test,2,0.5,42,7,11,0,1478,69,12,-0.5
71618,10:07:03,787311848,test,2,0.5,44,8,18,1,417,71,12,-0.5
71618,10:07:03,787311848,test,2,0.5,46,11,33,1,369,73,12,-0.5
71618,10:07:03,787311848,test,2,0.5,48,5,37,1,307,75,12,0.5
71618,10:07:03,787311848,test,2,0.5,50,10,46,1,1289,76,12,0.5
71618,10:07:03,787311848,test,2,0.5,52,12,31,1,441,77,12,-0.5
71618,10:07:03,787311848,test,2,0.5,54,4,69,0,439,73,12,0.5
71618,10:07:03,787311848,test,2,-0.5,56,3,62,0,387,73,11,0.5
71618,10:07:03,787311848,test,2,-0.5,58,1,59,0,254,73,10,0.5
71618,10:07:03,787311848,test,2,0.5,60,6,41,1,294,75,10,0.5
71618,10:07:03,787311848,test,2,-0.5,62,4,54,0,380,75,9,0.5
71618,10:07:03,787311848,test,2,-0.5,64,2,1,0,299,75,8,0.5
71618,10:07:03,787311848,test,2,-0.5,66,10,39,0,517,75,7,0.5
71618,10:07:03,787311848,test,2,-0.5,68,7,16,0,1096,75,7,-0.5
71618,10:07:03,787311848,test,2,0.5,70,1,57,1,385,76,7,-0.5
71618,10:07:03,787311848,test,2,-0.5,72,8,4,0,373,76,6,0.5
71618,10:07:03,787311848,test,2,-0.5,74,11,6,0,736,76,6,-0.5
71618,10:07:03,787311848,test,2,-0.5,76,12,21,0,632,76,5,-0.5
71618,10:07:03,787311848,test,2,-0.5,78,5,7,0,309,76,5,0.5
71618,10:07:03,787311848,test,2,-0.5,80,6,42,0,918,76,5,0.5
71618,10:07:03,787311848,test,2,-0.5,82,12,65,0,333,76,5,0.5
71618,10:07:03,787311848,test,2,0.5,84,5,55,1,409,77,5,-0.5
71618,10:07:03,787311848,test,2,-0.5,86,9,61,0,375,77,4,0.5
71618,10:07:03,787311848,test,2,0.5,88,9,35,0,445,73,4,0.5
71618,10:07:03,787311848,test,2,0.5,90,2,67,0,343,70,4,0.5
71618,10:07:03,787311848,test,2,0.5,92,8,15,0,580,68,4,-0.5
71618,10:07:03,787311848,test,2,0.5,94,7,20,1,223,69,4,0.5
71618,10:07:03,787311848,test,2,0.5,96,11,51,1,653,70,4,-0.5
71618,10:07:03,787311848,test,2,-0.5,98,7,58,0,41,70,4,0.5
71618,10:07:03,787311848,test,2,-0.5,100,10,8,0,265,70,4,0.5
71618,10:07:03,787311848,test,2,0.5,102,10,32,0,379,67,4,0.5
71618,10:07:03,787311848,test,2,-0.5,104,3,53,0,124,67,4,0.5
71618,10:07:03,787311848,test,2,-0.5,106,2,17,0,467,67,4,-0.5
71618,10:07:03,787311848,test,2,-0.5,108,8,9,0,427,67,3,-0.5
71618,10:07:03,787311848,test,2,-0.5,110,11,24,0,348,67,3,-0.5
71618,10:07:03,787311848,test,2,0.5,112,3,34,1,583,68,3,0.5
71618,10:07:03,787311848,test,2,-0.5,114,4,72,0,391,68,3,0.5
71618,10:07:03,787311848,test,2,0.5,116,4,40,0,1119,66,3,-0.5
71618,10:07:03,787311848,test,2,0.5,118,12,70,1,505,67,3,0.5
71618,10:07:03,787311848,test,2,0.5,120,4,13,0,295,65,3,0.5
71618,10:07:03,787311848,test,2,-0.5,122,5,38,0,496,65,3,0.5
71618,10:07:03,787311848,test,2,-0.5,124,1,27,0,344,65,3,0.5
71618,10:07:03,787311848,test,2,0.5,126,10,70,0,395,63,3,0.5
71618,10:07:03,787311848,test,2,0.5,128,12,23,1,367,64,3,-0.5
71618,10:07:03,787311848,test,2,-0.5,130,6,24,1,1040,64,6,-0.5
71618,10:07:03,787311848,test,2,-0.5,132,2,36,0,376,64,6,0.5
71618,10:07:03,787311848,test,2,0.5,134,11,62,1,341,65,6,-0.5
71618,10:07:03,787311848,test,2,-0.5,136,1,20,0,1426,65,6,-0.5
71618,10:07:03,787311848,test,2,-0.5,138,4,2,0,321,65,5,0.5
71618,10:07:03,787311848,test,2,0.5,140,8,54,0,594,63,5,-0.5
71618,10:07:03,787311848,test,2,-0.5,142,11,17,0,320,63,5,0.5
71618,10:07:03,787311848,test,2,-0.5,144,9,27,0,295,63,5,0.5
71618,15:08:02,910044066,test,2,-0.5,2,8,34,1,830,0,100,-0.5
71618,15:08:02,910044066,test,2,-0.5,4,10,29,0,640,0,50,-0.5
71618,15:08:02,910044066,test,2,0.5,6,11,23,1,491,100,50,-0.5
71618,15:08:02,910044066,test,2,-0.5,8,11,15,1,1280,100,66,-0.5
71618,15:08:02,910044066,test,2,0.5,10,10,53,0,433,50,66,-0.5
71618,15:08:02,910044066,test,2,-0.5,12,3,21,1,380,50,75,-0.5
71618,15:08:02,910044066,test,2,0.5,14,5,50,1,437,66,75,-0.5
71618,15:08:02,910044066,test,2,0.5,16,1,33,1,639,75,75,-0.5
71618,15:08:02,910044066,test,2,-0.5,18,9,62,0,599,75,60,-0.5
71618,15:08:02,910044066,test,2,-0.5,20,2,7,1,106,75,66,-0.5
71618,15:08:02,910044066,test,2,-0.5,22,1,68,0,212,75,57,-0.5
71618,15:08:02,910044066,test,2,0.5,24,2,28,1,497,80,57,-0.5
71618,15:08:02,910044066,test,2,-0.5,26,11,18,0,4,80,50,-0.5
71618,15:08:02,910044066,test,2,-0.5,28,10,45,1,133,80,55,-0.5
71618,15:08:02,910044066,test,2,0.5,30,6,63,1,2012,83,55,-0.5
71618,15:08:02,910044066,test,2,-0.5,32,6,55,1,1073,83,60,-0.5
71618,15:08:02,910044066,test,2,-0.5,34,3,69,0,1587,83,54,-0.5
71618,15:08:02,910044066,test,2,-0.5,36,2,43,1,486,83,58,-0.5
71618,15:08:02,910044066,test,2,-0.5,38,1,38,1,1558,83,61,-0.5
71618,15:08:02,910044066,test,2,-0.5,40,7,37,1,1339,83,64,-0.5
71618,15:08:02,910044066,test,2,-0.5,42,9,24,0,640,83,60,-0.5
71618,15:08:02,910044066,test,2,0.5,44,3,41,0,774,71,60,-0.5
71618,15:08:02,910044066,test,2,0.5,46,9,58,0,911,62,60,-0.5
71618,15:08:02,910044066,test,2,-0.5,48,8,2,1,679,62,62,-0.5
71618,15:08:02,910044066,test,2,0.5,50,3,31,1,1051,66,62,-0.5
71618,15:08:02,910044066,test,2,0.5,52,5,16,0,840,60,62,-0.5
71618,15:08:02,910044066,test,2,0.5,54,4,10,1,466,63,62,-0.5
71618,15:08:02,910044066,test,2,-0.5,56,5,56,1,1959,63,64,-0.5
71618,15:08:02,910044066,test,2,0.5,58,6,52,0,1142,58,64,-0.5
71618,15:08:02,910044066,test,2,0.5,60,11,42,1,549,61,64,-0.5
71618,15:08:02,910044066,test,2,0.5,62,12,70,1,675,64,64,-0.5
71618,15:08:02,910044066,test,2,0.5,64,1,32,1,506,66,64,-0.5
71618,15:08:02,910044066,test,2,-0.5,66,12,12,0,442,66,61,-0.5
71618,15:08:02,910044066,test,2,-0.5,68,4,26,1,259,66,63,-0.5
71618,15:08:02,910044066,test,2,-0.5,70,6,40,0,1116,66,60,-0.5
71618,15:08:02,910044066,test,2,-0.5,72,4,51,1,336,66,61,-0.5
71618,15:08:02,910044066,test,2,0.5,74,2,39,1,675,68,61,-0.5
71618,15:08:02,910044066,test,2,-0.5,76,1,13,0,255,68,59,-0.5
71618,15:08:02,910044066,test,2,0.5,78,7,47,1,313,70,59,-0.5
71618,15:08:02,910044066,test,2,0.5,80,10,17,1,546,72,59,-0.5
71618,15:08:02,910044066,test,2,-0.5,82,11,14,1,126,72,60,-0.5
71618,15:08:02,910044066,test,2,0.5,84,8,22,0,363,68,60,-0.5
71618,15:08:02,910044066,test,2,0.5,86,12,8,1,486,70,60,-0.5
71618,15:08:02,910044066,test,2,-0.5,88,5,9,1,498,70,62,-0.5
