date,time,subject,blockcode,blocknum,prime_type,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_positive.totalpercentcorrect,trial.prime_negative.totalpercentcorrect,party,influenced
81218,08:13:21,650731623,test,2,1,40,7,68,1,698,90,77,-1,1
81218,08:13:21,650731623,test,2,1,42,2,35,1,3232,91,77,-1,0
81218,08:13:21,650731623,test,2,1,44,4,54,1,944,92,77,-1,0
81218,08:13:21,650731623,test,2,1,46,8,34,1,1147,92,77,-1,0
81218,08:13:21,650731623,test,2,0,48,7,42,0,1054,92,70,-1,1
81218,08:13:21,650731623,test,2,0,50,1,10,0,702,92,63,-1,1
81218,08:13:21,650731623,test,2,0,52,6,33,0,963,92,58,-1,1
81218,08:13:21,650731623,test,2,1,54,1,5,0,1784,86,58,-1,1
81218,08:13:21,650731623,test,2,1,56,5,9,1,688,87,58,-1,1
81218,08:13:21,650731623,test,2,0,58,5,7,1,1062,87,61,-1,0
81218,08:13:21,650731623,test,2,1,60,6,20,0,1820,82,61,-1,0
81218,08:13:21,650731623,test,2,0,62,12,49,1,756,82,64,-1,0
81218,08:13:21,650731623,test,2,0,64,8,26,0,1551,82,60,-1,1
81218,08:13:21,650731623,test,2,1,66,11,4,1,1418,83,60,-1,0
81218,08:13:21,650731623,test,2,0,68,4,17,1,1514,83,62,-1,0
81218,08:13:21,650731623,test,2,0,70,2,29,0,1191,83,58,-1,1
81218,08:13:21,650731623,test,2,1,72,10,71,1,8137,84,58,-1,0
81218,08:13:21,650731623,test,2,0,74,10,53,0,787,84,55,-1,1
81218,08:13:21,650731623,test,2,1,76,10,12,1,668,85,55,-1,1
81218,08:13:21,650731623,test,2,1,78,5,65,1,667,85,55,-1,1
81218,08:13:21,650731623,test,2,1,80,12,70,1,689,86,55,-1,1
81218,08:13:21,650731623,test,2,1,82,2,37,1,528,86,55,-1,1
81218,08:13:21,650731623,test,2,0,84,9,40,0,348,86,52,-1,1
81218,08:13:21,650731623,test,2,1,86,4,67,0,688,83,52,-1,0
81218,08:13:21,650731623,test,2,0,88,4,41,0,941,83,50,-1,1
81218,08:13:21,650731623,test,2,0,90,10,55,0,809,83,47,-1,1
81218,08:13:21,650731623,test,2,1,92,9,46,1,859,84,47,-1,1
81218,08:13:21,650731623,test,2,1,94,3,56,1,370,84,47,-1,1
81218,08:13:21,650731623,test,2,1,96,8,30,1,941,85,47,-1,0
81218,08:13:21,650731623,test,2,1,98,11,13,1,600,85,47,-1,1
81218,08:13:21,650731623,test,2,0,100,2,22,0,433,85,45,-1,1
81218,08:13:21,650731623,test,2,1,102,6,50,1,761,86,45,-1,1
81218,08:13:21,650731623,test,2,0,104,11,60,1,813,86,47,-1,0
81218,08:13:21,650731623,test,2,0,106,5,51,0,861,86,45,-1,1
81218,08:13:21,650731623,test,2,1,108,7,16,1,1660,86,45,-1,0
81218,08:13:21,650731623,test,2,1,110,1,43,1,1371,87,45,-1,1
81218,08:13:21,650731623,test,2,1,112,11,39,1,1605,87,45,-1,1
81218,08:13:21,650731623,test,2,0,114,9,32,0,1119,87,44,-1,1
81218,08:13:21,650731623,test,2,0,116,7,24,1,859,87,46,-1,0
81218,08:13:21,650731623,test,2,1,118,12,1,1,4234,87,46,-1,1
81218,08:13:21,650731623,test,2,1,120,7,2,1,842,88,46,-1,1
81218,08:13:21,650731623,test,2,0,122,1,3,1,1258,88,48,-1,0
81218,08:13:21,650731623,test,2,0,124,8,63,1,1785,88,50,-1,0
81218,08:13:21,650731623,test,2,0,126,12,31,0,1202,88,48,-1,1
81218,08:13:21,650731623,test,2,0,128,3,47,1,1779,88,50,-1,0
81218,08:13:21,650731623,test,2,0,130,6,33,0,1381,88,48,-1,1
81218,08:13:21,650731623,test,2,0,132,1,32,1,4280,88,50,-1,0
81218,08:13:21,650731623,test,2,1,134,4,54,1,974,88,50,-1,1
81218,08:13:21,650731623,test,2,0,136,2,48,1,1017,88,51,-1,1
81218,08:13:21,650731623,test,2,0,138,9,19,1,2737,88,52,-1,0
81218,08:13:21,650731623,test,2,1,140,8,69,1,1133,88,52,-1,1
81218,08:13:21,650731623,test,2,0,142,7,52,0,761,88,51,-1,1
81218,08:13:21,650731623,test,2,0,144,6,38,0,1380,88,50,-1,1
81218,09:20:10,33298115,test,2,0,2,4,56,1,880,0,100,-1,1
81218,09:20:10,33298115,test,2,1,4,8,16,0,73,0,100,-1,1
81218,09:20:10,33298115,test,2,0,6,7,20,0,150,0,50,-1,1
81218,09:20:10,33298115,test,2,1,8,11,18,1,97,50,50,-1,1
81218,09:20:10,33298115,test,2,1,10,2,34,0,349,33,50,-1,1
81218,09:20:10,33298115,test,2,0,12,5,36,0,51,33,33,-1,1
81218,09:20:10,33298115,test,2,1,14,12,72,1,124,50,33,-1,1
81218,09:20:10,33298115,test,2,0,16,6,10,0,1139,50,25,-1,1
81218,09:20:10,33298115,test,2,0,18,3,71,0,277,50,20,-1,1
81218,09:20:10,33298115,test,2,1,20,1,59,1,340,60,20,-1,1
81218,09:20:10,33298115,test,2,0,22,8,30,1,453,60,33,-1,1
81218,09:20:10,33298115,test,2,1,24,5,6,0,228,50,33,-1,1
81218,09:20:10,33298115,test,2,1,26,4,64,1,681,57,33,-1,1
81218,09:20:10,33298115,test,2,1,28,4,47,1,432,62,33,-1,1
81218,09:20:10,33298115,test,2,0,30,11,40,0,347,62,28,-1,1
81218,09:20:10,33298115,test,2,0,32,5,4,0,82,62,25,-1,1
81218,09:20:10,33298115,test,2,0,34,8,22,1,1375,62,33,-1,1
81218,09:20:10,33298115,test,2,1,36,10,37,0,142,55,33,-1,1
81218,09:20:10,33298115,test,2,0,38,10,52,1,421,55,40,-1,1
81218,09:20:10,33298115,test,2,1,40,2,62,1,637,60,40,-1,1
81218,09:20:10,33298115,test,2,0,42,4,7,0,396,60,36,-1,1
81218,09:20:10,33298115,test,2,1,44,9,50,1,856,63,36,-1,1
81218,09:20:10,33298115,test,2,0,46,1,8,1,699,63,41,-1,1
81218,09:20:10,33298115,test,2,1,48,6,43,0,351,58,41,-1,1
81218,09:20:10,33298115,test,2,1,50,3,69,1,1679,61,41,-1,1
81218,09:20:10,33298115,test,2,1,52,1,49,1,346,64,41,-1,1
81218,09:20:10,33298115,test,2,0,54,12,21,0,482,64,38,-1,1
81218,09:20:10,33298115,test,2,1,56,12,68,1,207,66,38,-1,1
81218,09:20:10,33298115,test,2,0,58,6,67,1,536,66,42,-1,1
81218,09:20:10,33298115,test,2,1,60,8,42,1,414,68,42,-1,1
81218,09:20:10,33298115,test,2,0,62,7,44,1,204,68,46,-1,1
81218,09:20:10,33298115,test,2,1,64,7,45,0,370,64,46,-1,1
81218,09:20:10,33298115,test,2,0,66,3,9,1,639,64,50,-1,1
81218,09:20:10,33298115,test,2,0,68,9,41,0,514,64,47,-1,1
81218,09:20:10,33298115,test,2,1,70,5,39,1,745,66,47,-1,1
81218,09:20:10,33298115,test,2,1,72,11,63,0,372,63,47,-1,1
81218,09:20:10,33298115,test,2,1,74,4,25,0,615,60,47,-1,1
81218,09:20:10,33298115,test,2,1,76,11,51,1,1151,61,47,-1,1
81218,09:20:10,33298115,test,2,0,78,2,38,1,720,61,50,-1,1
81218,09:20:10,33298115,test,2,0,80,11,12,0,293,61,47,-1,1
81218,09:20:10,33298115,test,2,1,82,2,70,1,403,63,47,-1,1
81218,09:20:10,33298115,test,2,0,84,11,48,1,105,63,50,-1,1
81218,09:20:10,33298115,test,2,0,86,9,24,0,50,63,47,-1,1
81218,09:20:10,33298115,test,2,0,88,1,5,1,575,63,50,-1,1
81218,09:20:10,33298115,test,2,1,90,10,60,1,504,65,50,-1,1
81218,09:20:10,33298115,test,2,0,92,6,19,0,144,65,47,-1,1
81218,09:20:10,33298115,test,2,0,94,7,14,1,320,65,50,-1,1
81218,09:20:10,33298115,test,2,1,96,1,53,1,528,66,50,-1,1
81218,09:20:10,33298115,test,2,1,98,5,27,0,422,64,50,-1,1
81218,09:20:10,33298115,test,2,0,100,12,1,1,375,64,52,-1,1
81218,09:20:10,33298115,test,2,0,102,8,26,1,646,64,53,-1,1
81218,09:20:10,33298115,test,2,1,104,3,29,0,326,61,53,-1,1
81218,09:20:10,33298115,test,2,1,106,7,46,0,29,59,53,-1,1
81218,09:20:10,33298115,test,2,0,108,3,54,1,665,59,55,-1,1
81218,09:20:10,33298115,test,2,1,110,6,15,1,1829,60,55,-1,1
81218,09:20:10,33298115,test,2,0,112,10,57,1,288,60,57,-1,1
81218,09:20:10,33298115,test,2,0,114,2,32,0,506,60,55,-1,1
81218,09:20:10,33298115,test,2,1,116,9,61,1,1015,62,55,-1,1
81218,09:20:10,33298115,test,2,0,118,4,66,0,167,62,53,-1,1
81218,09:20:10,33298115,test,2,1,120,12,58,1,448,63,53,-1,1
81218,09:20:10,33298115,test,2,1,122,8,31,0,763,61,53,-1,1
81218,09:20:10,33298115,test,2,1,124,7,3,1,393,62,53,-1,1
81218,09:20:10,33298115,test,2,0,126,5,4,1,752,62,54,-1,1
81218,09:20:10,33298115,test,2,0,128,4,64,0,102,62,53,-1,1
81218,09:20:10,33298115,test,2,1,130,12,26,1,225,63,53,-1,1
81218,09:20:10,33298115,test,2,0,132,8,57,0,443,63,51,-1,1
81218,09:20:10,33298115,test,2,0,134,1,72,1,227,63,52,-1,1
81218,09:20:10,33298115,test,2,0,136,2,44,1,400,63,54,-1,1
81218,09:20:10,33298115,test,2,0,138,9,60,1,45,63,55,-1,1
81218,09:20:10,33298115,test,2,1,140,1,43,0,554,61,55,-1,1
81218,09:20:10,33298115,test,2,1,142,5,53,1,275,62,55,-1,1
81218,09:20:10,33298115,test,2,1,144,6,48,0,441,61,55,-1,1
81218,09:20:09,98019259,test,2,0,2,7,60,0,571,0,0,-1,1
81218,09:20:09,98019259,test,2,0,4,1,64,1,702,0,50,-1,0
81218,09:20:09,98019259,test,2,1,6,12,18,1,611,100,50,-1,1
81218,09:20:09,98019259,test,2,0,8,3,5,1,612,100,66,-1,0
81218,09:20:09,98019259,test,2,0,10,10,68,0,692,100,50,-1,1
81218,09:20:09,98019259,test,2,0,12,12,56,0,1618,100,40,-1,1
81218,09:20:09,98019259,test,2,0,14,8,72,1,627,100,50,-1,0
81218,09:20:09,98019259,test,2,1,16,9,41,1,683,100,50,-1,0
81218,09:20:09,98019259,test,2,0,18,9,21,0,736,100,42,-1,1
81218,09:20:09,98019259,test,2,1,20,4,22,0,748,66,42,-1,1
81218,09:20:09,98019259,test,2,0,22,11,14,0,897,66,37,-1,1
81218,09:20:09,98019259,test,2,1,24,3,70,1,662,75,37,-1,1
81218,09:20:09,98019259,test,2,1,26,2,66,1,518,80,37,-1,1
81218,09:20:09,98019259,test,2,1,28,1,55,0,722,66,37,-1,0
81218,09:20:09,98019259,test,2,1,30,6,24,1,774,71,37,-1,1
81218,09:20:09,98019259,test,2,1,32,4,44,0,625,62,37,-1,0
81218,09:20:09,98019259,test,2,0,34,4,7,0,553,62,33,-1,1
81218,09:20:09,98019259,test,2,0,36,5,35,0,1540,62,30,-1,1
81218,09:20:09,98019259,test,2,0,38,12,29,1,784,62,36,-1,0
81218,09:20:09,98019259,test,2,0,40,1,38,0,690,62,33,-1,1
81218,09:20:09,98019259,test,2,1,42,6,13,1,704,66,33,-1,1
81218,09:20:09,98019259,test,2,0,44,9,62,0,709,66,30,-1,1
81218,09:20:09,98019259,test,2,1,46,5,12,1,466,70,30,-1,1
81218,09:20:09,98019259,test,2,1,48,9,32,1,633,72,30,-1,0
81218,09:20:09,98019259,test,2,1,50,11,3,1,400,75,30,-1,1
81218,09:20:09,98019259,test,2,0,52,6,8,0,650,75,28,-1,1
81218,09:20:09,98019259,test,2,0,54,8,36,1,1233,75,33,-1,0
81218,09:20:09,98019259,test,2,1,56,7,69,1,408,76,33,-1,1
81218,09:20:09,98019259,test,2,1,58,10,52,0,634,71,33,-1,0
81218,09:20:09,98019259,test,2,0,60,7,65,0,617,71,31,-1,1
81218,09:20:09,98019259,test,2,1,62,1,46,1,618,73,31,-1,1
81218,09:20:09,98019259,test,2,1,64,3,4,1,298,75,31,-1,1
81218,09:20:09,98019259,test,2,0,66,2,15,1,616,75,35,-1,0
81218,09:20:09,98019259,test,2,1,68,8,11,1,512,76,35,-1,1
81218,09:20:09,98019259,test,2,0,70,3,43,0,822,76,33,-1,1
81218,09:20:09,98019259,test,2,0,72,10,67,0,1502,76,31,-1,0
81218,09:20:09,98019259,test,2,0,74,6,71,0,539,76,30,-1,1
81218,09:20:09,98019259,test,2,0,76,8,49,1,1143,76,33,-1,0
81218,09:20:09,98019259,test,2,0,78,9,19,0,466,76,31,-1,1
81218,09:20:09,98019259,test,2,0,80,12,31,0,449,76,30,-1,0
81218,09:20:09,98019259,test,2,1,82,2,51,1,384,77,30,-1,1
81218,09:20:09,98019259,test,2,0,84,11,39,1,394,77,33,-1,1
81218,09:20:09,98019259,test,2,1,86,12,10,1,508,78,33,-1,1
81218,09:20:09,98019259,test,2,0,88,10,63,0,546,78,32,-1,1
81218,09:20:09,98019259,test,2,0,90,5,57,0,446,78,30,-1,1
81218,09:20:09,98019259,test,2,0,92,4,53,0,390,78,29,-1,1
81218,09:20:09,98019259,test,2,1,94,6,33,1,304,80,29,-1,1
81218,09:20:09,98019259,test,2,1,96,11,28,1,429,80,29,-1,1
81218,09:20:09,98019259,test,2,1,98,4,37,1,798,81,29,-1,0
81218,09:20:09,98019259,test,2,0,100,2,20,1,943,81,32,-1,0
81218,09:20:09,98019259,test,2,1,102,3,45,1,250,82,32,-1,1
81218,09:20:09,98019259,test,2,1,104,12,9,1,234,83,32,-1,1
81218,09:20:09,98019259,test,2,0,106,7,54,1,306,83,34,-1,0
81218,09:20:09,98019259,test,2,1,108,5,26,1,358,84,34,-1,1
81218,09:20:09,98019259,test,2,0,110,3,6,0,410,84,33,-1,1
81218,09:20:09,98019259,test,2,1,112,2,40,1,267,84,33,-1,1
81218,09:20:09,98019259,test,2,0,114,1,17,1,474,84,35,-1,0
81218,09:20:09,98019259,test,2,0,116,9,58,0,528,84,34,-1,1
81218,09:20:09,98019259,test,2,0,118,4,23,1,628,84,36,-1,0
81218,09:20:09,98019259,test,2,1,120,7,25,1,340,85,36,-1,1
81218,09:20:09,98019259,test,2,1,122,10,59,1,608,85,36,-1,0
81218,09:20:09,98019259,test,2,0,124,12,47,1,697,85,38,-1,0
81218,09:20:09,98019259,test,2,0,126,11,61,1,438,85,40,-1,0
81218,09:20:09,98019259,test,2,1,128,8,31,1,429,86,40,-1,1
81218,09:20:09,98019259,test,2,1,130,1,39,1,294,86,40,-1,1
81218,09:20:09,98019259,test,2,1,132,9,43,1,356,87,40,-1,1
81218,09:20:09,98019259,test,2,0,134,7,58,0,543,87,38,-1,1
81218,09:20:09,98019259,test,2,1,136,11,8,1,323,87,38,-1,1
81218,09:20:09,98019259,test,2,1,138,7,33,0,440,84,38,-1,0
81218,09:20:09,98019259,test,2,1,140,10,50,0,551,82,38,-1,0
81218,09:20:09,98019259,test,2,1,142,5,54,1,394,82,38,-1,1
81218,09:20:09,98019259,test,2,1,144,6,59,1,532,83,38,-1,1
81218,06:27:13,867199807,test,2,0,2,8,5,0,1012,0,0,-1,0
81218,06:27:13,867199807,test,2,1,4,8,65,1,604,100,0,-1,0
81218,06:27:13,867199807,test,2,0,6,4,40,0,947,100,0,-1,0
81218,06:27:13,867199807,test,2,0,8,5,42,1,533,100,33,-1,0
81218,06:27:13,867199807,test,2,0,10,2,69,1,503,100,50,-1,0
81218,06:27:13,867199807,test,2,0,12,12,72,1,403,100,60,-1,0
81218,06:27:13,867199807,test,2,1,14,9,24,1,498,100,60,-1,0
81218,06:27:13,867199807,test,2,1,16,10,36,1,375,100,60,-1,0
81218,06:27:13,867199807,test,2,1,18,2,45,0,759,75,60,-1,0
81218,06:27:13,867199807,test,2,1,20,1,17,1,585,80,60,-1,0
81218,06:27:13,867199807,test,2,1,22,3,53,0,681,66,60,-1,0
81218,06:27:13,867199807,test,2,0,24,10,1,0,638,66,50,-1,0
81218,06:27:13,867199807,test,2,1,26,6,51,1,532,71,50,-1,0
81218,06:27:13,867199807,test,2,1,28,12,6,0,655,62,50,-1,0
81218,06:27:13,867199807,test,2,1,30,8,31,1,492,66,50,-1,0
81218,06:27:13,867199807,test,2,0,32,9,33,1,464,66,57,-1,0
81218,06:27:13,867199807,test,2,1,34,6,60,0,630,60,57,-1,0
81218,06:27:13,867199807,test,2,0,36,11,28,1,1237,60,62,-1,0
81218,06:27:13,867199807,test,2,1,38,7,49,1,467,63,62,-1,0
81218,06:27:13,867199807,test,2,1,40,4,14,0,728,58,62,-1,1
81218,06:27:13,867199807,test,2,1,42,3,10,1,460,61,62,-1,0
81218,06:27:13,867199807,test,2,1,44,11,43,0,897,57,62,-1,0
81218,06:27:13,867199807,test,2,1,46,2,61,1,998,60,62,-1,0
81218,06:27:13,867199807,test,2,1,48,1,59,0,1526,56,62,-1,0
81218,06:27:13,867199807,test,2,0,50,4,57,1,785,56,66,-1,0
81218,06:27:13,867199807,test,2,1,52,9,55,1,641,58,66,-1,0
81218,06:27:13,867199807,test,2,0,54,1,56,1,623,58,70,-1,0
81218,06:27:13,867199807,test,2,1,56,5,26,1,950,61,70,-1,0
81218,06:27:13,867199807,test,2,1,58,10,44,1,847,63,70,-1,0
81218,06:27:13,867199807,test,2,0,60,3,46,1,653,63,72,-1,0
81218,06:27:13,867199807,test,2,0,62,9,4,0,1147,63,66,-1,0
81218,06:27:13,867199807,test,2,0,64,10,19,0,789,63,61,-1,0
81218,06:27:13,867199807,test,2,1,66,6,29,1,725,65,61,-1,0
81218,06:27:13,867199807,test,2,0,68,2,13,0,1176,65,57,-1,1
81218,06:27:13,867199807,test,2,1,70,10,68,1,730,66,57,-1,1
81218,06:27:13,867199807,test,2,1,72,5,3,0,982,63,57,-1,0
81218,06:27:13,867199807,test,2,1,74,4,15,1,1855,65,57,-1,0
81218,06:27:13,867199807,test,2,1,76,8,34,1,621,66,57,-1,0
81218,06:27:13,867199807,test,2,1,78,3,50,1,388,68,57,-1,0
81218,06:27:13,867199807,test,2,1,80,1,66,1,468,69,57,-1,0
81218,06:27:13,867199807,test,2,0,82,5,64,1,368,69,60,-1,0
81218,06:27:13,867199807,test,2,0,84,12,21,1,289,69,62,-1,0
81218,06:27:13,867199807,test,2,1,86,2,27,1,381,70,62,-1,0
81218,06:27:13,867199807,test,2,0,88,8,35,0,1078,70,58,-1,1
81218,06:27:13,867199807,test,2,0,90,6,8,0,836,70,55,-1,0
81218,06:27:13,867199807,test,2,0,92,7,7,1,467,70,57,-1,0
81218,06:27:13,867199807,test,2,0,94,12,70,0,623,70,55,-1,0
81218,06:27:13,867199807,test,2,1,96,11,47,1,558,71,55,-1,0
81218,06:27:13,867199807,test,2,0,98,1,71,0,712,71,52,-1,1
81218,06:27:13,867199807,test,2,1,100,7,11,1,349,72,52,-1,0
81218,06:27:13,867199807,test,2,0,102,2,12,1,495,72,54,-1,0
81218,06:27:13,867199807,test,2,1,104,12,52,0,1139,70,54,-1,0
81218,06:27:13,867199807,test,2,0,106,5,48,1,445,70,56,-1,0
81218,06:27:13,867199807,test,2,1,108,9,23,1,499,70,56,-1,0
81218,06:27:13,867199807,test,2,0,110,11,67,1,391,70,58,-1,0
81218,06:27:13,867199807,test,2,0,112,8,9,1,399,70,60,-1,0
81218,06:27:13,867199807,test,2,0,114,6,38,0,2703,70,57,-1,0
81218,06:27:13,867199807,test,2,0,116,10,20,1,842,70,59,-1,0
81218,06:27:13,867199807,test,2,0,118,9,25,1,337,70,60,-1,0
81218,06:27:13,867199807,test,2,0,120,7,22,1,371,70,62,-1,0
81218,06:27:13,867199807,test,2,1,122,7,30,1,404,71,62,-1,0
81218,06:27:13,867199807,test,2,1,124,12,18,1,219,72,62,-1,1
81218,06:27:13,867199807,test,2,1,126,4,30,1,731,73,62,-1,0
81218,06:27:13,867199807,test,2,0,128,4,33,1,574,73,63,-1,0
81218,06:27:13,867199807,test,2,0,130,3,21,1,463,73,64,-1,0
81218,06:27:13,867199807,test,2,0,132,2,31,0,644,73,62,-1,0
81218,06:27:13,867199807,test,2,1,134,3,61,0,834,71,62,-1,0
81218,06:27:13,867199807,test,2,1,136,2,69,0,753,69,62,-1,0
81218,06:27:13,867199807,test,2,0,138,6,2,0,1114,69,60,-1,0
81218,06:27:13,867199807,test,2,0,140,12,24,1,366,69,61,-1,0
81218,06:27:13,867199807,test,2,0,142,4,26,0,663,69,60,-1,0
81218,06:27:13,867199807,test,2,0,144,9,62,1,437,69,61,-1,0
81218,08:32:53,763518923,test,2,0,2,3,21,0,774,0,0,-1,1
81218,08:32:53,763518923,test,2,0,4,1,8,0,929,0,0,-1,1
81218,08:32:53,763518923,test,2,0,6,4,23,1,3421,0,33,-1,1
81218,08:32:53,763518923,test,2,1,8,1,69,1,1438,100,33,-1,1
81218,08:32:53,763518923,test,2,0,10,7,6,0,1134,100,25,-1,1
81218,08:32:53,763518923,test,2,1,12,3,56,1,762,100,25,-1,1
81218,08:32:53,763518923,test,2,1,14,7,27,1,805,100,25,-1,1
81218,08:32:53,763518923,test,2,1,16,8,68,1,2327,100,25,-1,1
81218,08:32:53,763518923,test,2,1,18,11,39,1,1475,100,25,-1,1
81218,08:32:53,763518923,test,2,1,20,10,72,1,1202,100,25,-1,1
81218,08:32:53,763518923,test,2,0,22,11,2,1,2491,100,40,-1,0
81218,08:32:53,763518923,test,2,1,24,9,62,1,985,100,40,-1,1
81218,08:32:53,763518923,test,2,0,26,2,24,0,1530,100,33,-1,1
81218,08:32:53,763518923,test,2,1,28,7,41,1,647,100,33,-1,1
81218,08:32:53,763518923,test,2,0,30,12,61,1,1727,100,42,-1,0
81218,08:32:53,763518923,test,2,0,32,12,54,1,2099,100,50,-1,0
81218,08:32:53,763518923,test,2,1,34,11,5,1,656,100,50,-1,1
81218,08:32:53,763518923,test,2,0,36,6,58,0,703,100,44,-1,1
81218,08:32:53,763518923,test,2,0,38,4,26,0,645,100,40,-1,1
81218,08:32:53,763518923,test,2,1,40,1,63,1,684,100,40,-1,1
81218,08:32:53,763518923,test,2,0,42,11,9,1,1643,100,45,-1,0
81218,08:32:53,763518923,test,2,1,44,9,59,1,602,100,45,-1,1
81218,08:32:53,763518923,test,2,0,46,5,46,0,667,100,41,-1,1
81218,08:32:53,763518923,test,2,0,48,10,11,0,554,100,38,-1,1
81218,08:32:53,763518923,test,2,1,50,8,35,1,637,100,38,-1,1
81218,08:32:53,763518923,test,2,1,52,12,55,1,749,100,38,-1,1
81218,08:32:53,763518923,test,2,1,54,6,47,1,465,100,38,-1,1
81218,08:32:53,763518923,test,2,0,56,9,7,0,504,100,35,-1,1
81218,08:32:53,763518923,test,2,0,58,8,36,0,501,100,33,-1,1
81218,08:32:53,763518923,test,2,1,60,5,45,1,482,100,33,-1,1
81218,08:32:53,763518923,test,2,0,62,2,44,0,712,100,31,-1,1
81218,08:32:53,763518923,test,2,1,64,4,30,1,1918,100,31,-1,0
81218,08:32:53,763518923,test,2,1,66,10,32,1,690,100,31,-1,1
81218,08:32:53,763518923,test,2,0,68,1,60,0,664,100,29,-1,1
81218,08:32:53,763518923,test,2,0,70,3,42,0,519,100,27,-1,1
81218,08:32:53,763518923,test,2,1,72,2,19,1,868,100,27,-1,1
81218,08:32:53,763518923,test,2,1,74,3,53,1,546,100,27,-1,1
81218,08:32:53,763518923,test,2,0,76,7,3,0,558,100,26,-1,1
81218,08:32:53,763518923,test,2,0,78,8,20,0,1393,100,25,-1,1
81218,08:32:53,763518923,test,2,1,80,8,12,1,676,100,25,-1,1
81218,08:32:53,763518923,test,2,0,82,2,29,0,418,100,23,-1,1
81218,08:32:53,763518923,test,2,1,84,4,43,1,1355,100,23,-1,0
81218,08:32:53,763518923,test,2,0,86,1,10,0,454,100,22,-1,1
81218,08:32:53,763518923,test,2,0,88,6,64,0,548,100,21,-1,1
81218,08:32:53,763518923,test,2,0,90,4,4,0,1721,100,20,-1,1
81218,08:32:53,763518923,test,2,1,92,1,52,1,581,100,20,-1,1
81218,08:32:53,763518923,test,2,0,94,3,22,0,616,100,20,-1,1
81218,08:32:53,763518923,test,2,1,96,3,38,1,401,100,20,-1,1
81218,08:32:53,763518923,test,2,1,98,11,25,1,482,100,20,-1,1
81218,08:32:53,763518923,test,2,1,100,12,66,1,408,100,20,-1,1
81218,08:32:53,763518923,test,2,0,102,11,70,1,1586,100,23,-1,0
81218,08:32:53,763518923,test,2,0,104,10,40,0,539,100,22,-1,1
81218,08:32:53,763518923,test,2,1,106,10,34,1,591,100,22,-1,1
81218,08:32:53,763518923,test,2,1,108,2,1,1,345,100,22,-1,1
81218,08:32:53,763518923,test,2,1,110,9,49,1,517,100,22,-1,1
81218,08:32:53,763518923,test,2,0,112,9,37,0,594,100,21,-1,1
81218,08:32:53,763518923,test,2,0,114,7,57,0,619,100,20,-1,1
81218,08:32:53,763518923,test,2,1,116,5,18,1,1636,100,20,-1,1
81218,08:32:53,763518923,test,2,0,118,5,48,0,452,100,20,-1,1
81218,08:32:53,763518923,test,2,1,120,7,15,1,516,100,20,-1,1
81218,08:32:53,763518923,test,2,1,122,6,28,1,529,100,20,-1,1
81218,08:32:53,763518923,test,2,1,124,11,14,1,1542,100,20,-1,1
81218,08:32:53,763518923,test,2,0,126,12,35,1,1498,100,22,-1,0
81218,08:32:53,763518923,test,2,0,128,1,64,0,1679,100,21,-1,1
81218,08:32:53,763518923,test,2,1,130,3,37,1,373,100,21,-1,1
81218,08:32:53,763518923,test,2,0,132,4,55,0,496,100,21,-1,1
81218,08:32:53,763518923,test,2,0,134,9,15,0,614,100,20,-1,1
81218,08:32:53,763518923,test,2,1,136,6,58,1,584,100,20,-1,1
81218,08:32:53,763518923,test,2,1,138,4,13,1,2170,100,20,-1,0
81218,08:32:53,763518923,test,2,0,140,12,70,1,1284,100,22,-1,0
81218,08:32:53,763518923,test,2,1,142,1,61,1,457,100,22,-1,1
81218,08:32:53,763518923,test,2,0,144,7,6,0,616,100,22,-1,1
81218,09:49:31,195823267,test,2,1,2,11,65,1,1926,100,0,-1,1
81218,09:49:31,195823267,test,2,1,4,10,64,1,488,100,0,-1,1
81218,09:49:31,195823267,test,2,0,6,7,31,0,484,100,0,-1,1
81218,09:49:31,195823267,test,2,1,8,9,72,0,1795,66,0,-1,0
81218,09:49:31,195823267,test,2,0,10,8,39,0,922,66,0,-1,1
81218,09:49:31,195823267,test,2,0,12,3,32,0,687,66,0,-1,1
81218,09:49:31,195823267,test,2,0,14,6,24,1,501,66,25,-1,0
81218,09:49:31,195823267,test,2,0,16,5,17,0,261,66,20,-1,0
81218,09:49:31,195823267,test,2,1,18,3,36,0,2534,50,20,-1,1
81218,09:49:31,195823267,test,2,0,20,1,69,0,525,50,16,-1,1
81218,09:49:31,195823267,test,2,0,22,9,50,0,1618,50,14,-1,1
81218,09:49:31,195823267,test,2,0,24,3,9,0,345,50,12,-1,1
81218,09:49:31,195823267,test,2,0,26,5,23,0,943,50,11,-1,1
81218,09:49:31,195823267,test,2,1,28,8,58,1,584,60,11,-1,1
81218,09:49:31,195823267,test,2,0,30,4,10,0,653,60,10,-1,1
81218,09:49:31,195823267,test,2,1,32,4,56,0,989,50,10,-1,1
81218,09:49:31,195823267,test,2,1,34,2,48,1,936,57,10,-1,1
81218,09:49:31,195823267,test,2,0,36,10,60,0,2803,57,9,-1,1
81218,09:49:31,195823267,test,2,1,38,8,8,1,1220,62,9,-1,1
81218,09:49:31,195823267,test,2,0,40,8,42,0,654,62,8,-1,1
81218,09:49:31,195823267,test,2,0,42,2,66,1,1433,62,15,-1,0
81218,09:49:31,195823267,test,2,1,44,5,45,1,1147,66,15,-1,1
81218,09:49:31,195823267,test,2,0,46,6,18,1,1586,66,21,-1,1
