"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow"
"071218","16:47:45","920738427","795809044","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","8821","0"
"071218","16:47:58","718173514","943848000","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5a27f0c0df86d80001455d13","1","4137","0"
"071218","16:47:58","718173514","943848000","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","35","1","2850","0"
"071218","16:47:58","718173514","943848000","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","3973","0"
"071218","11:47:59","899137125","773928249","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b0b77a9d282ff00015b7531","1","3347","0"
"071218","11:47:59","899137125","773928249","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","22","1","2238","0"
"071218","11:47:59","899137125","773928249","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","3853","0"
"071218","16:47:55","330730898","661377369","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","","1","53886","0"
"071218","16:49:19","330730898","661377369","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5a5a4bc8e0cf3d0001267426","1","7222","0"
"071218","16:49:19","330730898","661377369","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","55","1","4911","0"
"071218","16:49:19","330730898","661377369","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","6130","0"
"071218","11:49:12","899137125","773928249","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b0b77a9d282ff00015b7531","1","7248","0"
"071218","11:49:12","899137125","773928249","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","22","1","1848","0"
"071218","11:49:12","899137125","773928249","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","2788","0"
"071218","16:47:02","905846531","4564664","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b2a4fc47297750001c76c5d","1","17988","0"
"071218","16:47:02","905846531","4564664","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","25","1","3704","0"
"071218","16:47:02","905846531","4564664","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","5092","0"
"071218","09:50:05","200237172","99082660","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","59279629990b8600014acc05","1","9213","0"
"071218","09:50:05","200237172","99082660","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","38","1","3822","0"
"071218","09:50:05","200237172","99082660","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","4048","0"
"071218","10:50:20","755240669","68261646","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","585844882cf4a400015b436a","1","4401","0"
"071218","10:50:20","755240669","68261646","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","56","1","3468","0"
"071218","10:50:20","755240669","68261646","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","4214","0"
"071218","09:50:57","260395592","7483157","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b1c986fc9d3cb0001104268","1","4637","0"
"071218","09:50:57","260395592","7483157","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","33","1","3243","0"
"071218","09:50:57","260395592","7483157","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","2841","0"
"071218","16:52:09","381219479","433913745","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","59d543bd719adb0001235cd6","1","2930","0"
"071218","16:52:09","381219479","433913745","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","29","1","3435","0"
"071218","16:52:09","381219479","433913745","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","5577","0"
"071218","11:51:59","113589497","602920235","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","58dde4b495b4740001733749","1","63042","0"
"071218","11:51:59","113589497","602920235","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","22","1","2238","0"
"071218","11:51:59","113589497","602920235","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","3377","0"
"071218","10:53:27","849050083","716811565","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","585844882cf4a400015b436a","1","4614","0"
"071218","10:53:27","849050083","716811565","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","56","1","3844","0"
"071218","10:53:27","849050083","716811565","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","4157","0"
"071218","16:53:56","583897215","146376097","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5aecb87ac09cd900015d7d7b","1","4923","0"
"071218","16:53:56","583897215","146376097","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","26","1","3715","0"
"071218","16:53:56","583897215","146376097","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","2948","0"
"071218","10:50:18","121340817","610671551","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","57187708a459c10013107e81","1","27545","0"
"071218","10:50:18","121340817","610671551","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","52","1","6886","0"
"071218","10:50:18","121340817","610671551","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","7534","0"
"071218","11:53:09","394362642","261248365","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","582afed4ce3a0e00010b3245","1","85207","0"
"071218","11:53:09","394362642","261248365","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","65","1","4082","0"
"071218","11:53:09","394362642","261248365","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","female","1","4966","0"
"071218","11:55:34","253549635","968375333","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b2ac81895c5690001107e3d","1","9557","0"
"071218","11:55:34","253549635","968375333","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","18","1","2731","0"
"071218","11:55:34","253549635","968375333","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","male","1","2494","0"
"071218","16:56:14","567981381","978113407","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5b2104c69ffb8a00018404d6","1","20020","0"
"071218","16:56:14","567981381","978113407","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","34","1","4396","0"
"071218","16:56:14","567981381","978113407","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","6526","0"
"071218","11:56:37","454572017","333926469","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5ae4ceb43ab2fb0001ef1f04","1","18362","0"
"071218","11:56:37","454572017","333926469","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","20","1","3513","0"
"071218","11:56:37","454572017","333926469","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","woman","1","5895","0"
"071218","10:57:31","22971117","233819433","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","55a43333fdf99b7da1908d9b","1","8167","0"
"071218","10:57:31","22971117","233819433","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","40","1","3965","0"
"071218","10:57:31","22971117","233819433","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Female","1","3309","0"
"071218","16:57:19","385271324","947750185","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","5a4c334121bfa00001081a4e","1","5781","0"
"071218","16:57:19","385271324","947750185","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","50","1","4444","0"
"071218","16:57:19","385271324","947750185","4.0.10.0","1","3","demographics","gender","0","0","0","0","0","0","Male","1","7013","0"
"071218","11:58:07","180115522","663686450","4.0.10.0","1","1","demographics","ProlificCode","0","0","0","0","0","0","76561198248680796","1","13708","0"
"071218","11:58:07","180115522","663686450","4.0.10.0","1","2","demographics","age","0","0","0","0","0","0","38","1","2054","0"
