unique_id,experiment,age,gender,party,politics,AMP_domain,AMP_effect,IA_AMP_domain,IA_AMP_effect,influence_rate,influence_general,IA_AMP_uninfluenced_effect,IA_AMP_influenced_effect
5_590792396,5,29,female,republican,very republican,NA,NA,Valence,0.08,0,NA,-0.08,NA
5_601538785,5,20,male,democrat,a little democratic,NA,NA,Valence,-0.06,0.04,NA,0.1,NA
5_617419821,5,25,male,republican,somewhat republican,NA,NA,Valence,0.64,0.53,NA,-0.21,-0.94
5_619766994,5,28,male,democrat,very democratic,NA,NA,Valence,0.36,0.32,NA,-0.11,-1
5_640812335,5,30,male,republican,somewhat republican,NA,NA,Valence,0.22,0.01,NA,-0.21,NA
5_642742190,5,20,male,democrat,somewhat democratic,NA,NA,Valence,0.53,0.83,NA,-0.75,-0.44
5_649148901,5,57,female,democrat,somewhat democratic,NA,NA,Valence,0,0,NA,0,NA
5_651809349,5,28,female,republican,very republican,NA,NA,Valence,0.97,1,NA,NA,-0.97
5_662792716,5,31,male,republican,somewhat republican,NA,NA,Valence,0.08,0,NA,-0.08,NA
5_663898196,5,32,female,republican,a little republican,NA,NA,Valence,0.56,0.1,NA,-0.5,-1
5_699585665,5,26,female,republican,a little republican,NA,NA,Valence,0.64,0.31,NA,-0.37,-1
5_704596294,5,30,male,democrat,a little democratic,NA,NA,Valence,-0.14,0.65,NA,0.14,0.15
5_705533846,5,24,male,democrat,very democratic,NA,NA,Valence,0.03,0.07,NA,-0.02,-0.5
5_714006972,5,23,female,democrat,a little democratic,NA,NA,Valence,0.03,0.12,NA,0.07,-0.5
5_735354817,5,30,male,republican,somewhat republican,NA,NA,Valence,0.17,0.15,NA,-0.21,0.18
5_739487200,5,36,male,democrat,very democratic,NA,NA,Valence,-0.06,0.12,NA,0.14,-1
5_740800982,5,18,male,republican,a little republican,NA,NA,Valence,0.19,0.17,NA,-0.07,0
5_747476034,5,19,male,republican,somewhat republican,NA,NA,Valence,0.31,0.35,NA,0.06,-1
5_754206392,5,44,female,democrat,somewhat democratic,NA,NA,Valence,0.31,0.42,NA,0.12,-0.92
5_757389099,5,50,male,democrat,somewhat democratic,NA,NA,Valence,0.06,0.03,NA,-0.03,-1
5_764497494,5,29,male,democrat,very democratic,NA,NA,Valence,-0.11,0,NA,0.11,NA
5_766915573,5,22,female,democrat,somewhat democratic,NA,NA,Valence,0.06,0.07,NA,0.01,-1
5_769193797,5,21,female,republican,a little republican,NA,NA,Valence,0.03,0.07,NA,0.07,-1
5_773287545,5,34,male,republican,somewhat republican,NA,NA,Valence,0.03,0,NA,-0.03,NA
5_774586818,5,39,male,republican,very republican,NA,NA,Valence,0.69,0,NA,-0.69,NA
5_781740051,5,39,male,republican,somewhat republican,NA,NA,Valence,0.17,0,NA,-0.17,NA
5_787119381,5,40,female,republican,a little republican,NA,NA,Valence,-0.03,0,NA,0.03,NA
5_787243510,5,24,male,republican,very republican,NA,NA,Valence,0.42,0.01,NA,-0.43,NA
5_796181107,5,54,female,republican,very republican,NA,NA,Valence,0.14,0,NA,-0.14,NA
5_798531147,5,27,male,democrat,somewhat democratic,NA,NA,Valence,0.58,0.12,NA,-0.52,-1
5_805394460,5,40,female,republican,somewhat republican,NA,NA,Valence,0.11,0.97,NA,NA,-0.09
5_806497583,5,65,male,republican,somewhat republican,NA,NA,Valence,0.92,0,NA,-0.92,NA
5_807472305,5,18,male,republican,a little republican,NA,NA,Valence,0.08,0.01,NA,-0.07,NA
5_810953844,5,32,male,republican,somewhat republican,NA,NA,Valence,-0.03,0.1,NA,0.11,-0.67
5_815051225,5,19,female,democrat,somewhat democratic,NA,NA,Valence,-0.14,0.08,NA,0.2,-0.75
5_816837326,5,27,female,democrat,somewhat democratic,NA,NA,Valence,0.11,0,NA,-0.11,NA
5_819729254,5,33,female,democrat,somewhat democratic,NA,NA,Valence,0.89,0,NA,-0.89,NA
5_825669265,5,41,female,republican,very republican,NA,NA,Valence,0.31,1,NA,NA,-0.31
5_830596810,5,48,male,democrat,somewhat democratic,NA,NA,Valence,0.42,0,NA,-0.42,NA
5_840944689,5,61,female,democrat,very democratic,NA,NA,Valence,0.78,1,NA,NA,-0.78
5_843794323,5,45,female,republican,very republican,NA,NA,Valence,0.11,0.35,NA,0.35,-1
5_844835202,5,25,male,republican,a little republican,NA,NA,Valence,0.33,0.29,NA,-0.08,-1
5_844835660,5,33,male,republican,a little republican,NA,NA,Valence,0.03,0,NA,-0.03,NA
5_850346999,5,37,female,republican,very republican,NA,NA,Valence,0.78,0.79,NA,-0.21,-0.93
5_852740093,5,24,female,democrat,very democratic,NA,NA,Valence,-0.03,0.11,NA,0.16,-1
5_855136432,5,24,male,democrat,somewhat democratic,NA,NA,Valence,0.11,0.06,NA,-0.05,NA
5_857747596,5,37,female,democrat,very democratic,NA,NA,Valence,-0.03,0,NA,0.03,NA
5_858515813,5,23,female,democrat,a little democratic,NA,NA,Valence,0.28,0.29,NA,0.05,-1
5_860827723,5,31,male,democrat,very democratic,NA,NA,Valence,0.06,0,NA,-0.06,NA
5_862395786,5,34,female,republican,very republican,NA,NA,Valence,0.61,0.12,NA,-0.55,-0.5
5_865896248,5,36,female,republican,a little republican,NA,NA,Valence,0.56,0.19,NA,-0.5,-0.78
5_873396017,5,35,male,republican,very republican,NA,NA,Valence,0.03,0,NA,-0.03,NA
5_880487010,5,61,female,republican,very republican,NA,NA,Valence,1,0.25,NA,-1,-1
5_890019872,5,59,female,democrat,somewhat democratic,NA,NA,Valence,-0.17,0,NA,0.17,NA
5_894216751,5,31,female,democrat,somewhat democratic,NA,NA,Valence,0.5,1,NA,NA,-0.5
5_896525387,5,38,male,republican,a little republican,NA,NA,Valence,0.08,0.06,NA,-0.05,-0.67
5_905721027,5,30,male,republican,somewhat republican,NA,NA,Valence,0.47,0.43,NA,-0.32,-0.45
5_911020428,5,36,male,democrat,very democratic,NA,NA,Valence,0,0,NA,0,NA
5_915512731,5,61,female,republican,very republican,NA,NA,Valence,0.75,0,NA,-0.75,NA
5_921355337,5,37,male,republican,very republican,NA,NA,Valence,0.97,0.97,NA,NA,-0.97
5_948338657,5,28,female,democrat,very democratic,NA,NA,Valence,0.03,0,NA,-0.03,NA
5_955409388,5,23,female,democrat,very democratic,NA,NA,Valence,-0.03,0.21,NA,0.22,-0.7
5_955596441,5,26,female,democrat,very democratic,NA,NA,Valence,-0.08,0.04,NA,0.13,-1
5_964904693,5,39,male,republican,very republican,NA,NA,Valence,-0.03,0,NA,0.03,NA
5_975443134,5,23,female,republican,a little republican,NA,NA,Valence,-0.08,0.08,NA,0.18,-1
5_980623265,5,38,female,democrat,very democratic,NA,NA,Valence,0.53,0.43,NA,-0.05,-1
5_981379283,5,38,female,republican,somewhat republican,NA,NA,Valence,0.06,0.01,NA,-0.05,NA
5_990708992,5,35,female,republican,a little republican,NA,NA,Valence,0.83,0.82,NA,-0.71,-0.86
5_993168739,5,60,male,republican,somewhat republican,NA,NA,Valence,0,0.25,NA,0.22,-1
5_993255517,5,58,female,democrat,a little democratic,NA,NA,Valence,0.81,0.74,NA,-0.33,-0.96
5_999377362,5,23,male,republican,a little republican,NA,NA,Valence,0.03,0.17,NA,0,-0.78
5_518965,5,21,female,democrat,somewhat democratic,NA,NA,Politics,0.08,0.11,NA,0.01,-0.86
5_1470182,5,55,female,democrat,a little democratic,NA,NA,Politics,-0.14,0,NA,0.14,NA
5_2571515,5,37,female,democrat,somewhat democratic,NA,NA,Politics,0.11,0,NA,-0.11,NA
5_11441115,5,26,male,democrat,very democratic,NA,NA,Politics,0.67,0.38,NA,-0.48,-1
5_19446760,5,29,female,republican,a little republican,NA,NA,Politics,0.08,0,NA,-0.08,NA
5_20886049,5,33,male,republican,a little republican,NA,NA,Politics,-0.06,0.03,NA,0.02,NA
5_27409009,5,44,female,democrat,somewhat democratic,NA,NA,Politics,0.19,0.03,NA,-0.17,NA
5_27456834,5,31,female,democrat,very democratic,NA,NA,Politics,0.33,0.06,NA,-0.28,NA
5_36711105,5,42,male,republican,a little republican,NA,NA,Politics,0.92,0.29,NA,-0.92,-0.9
5_38065277,5,40,male,democrat,a little democratic,NA,NA,Politics,0.08,0,NA,-0.08,NA
5_39398776,5,30,female,republican,very republican,NA,NA,Politics,-0.53,0,NA,0.53,NA
5_48667600,5,40,female,republican,somewhat republican,NA,NA,Politics,0.11,0.93,NA,0.33,-0.13
5_55231197,5,33,male,democrat,very democratic,NA,NA,Politics,0.22,0.07,NA,-0.19,NA
5_57742112,5,31,female,republican,a little republican,NA,NA,Politics,0.28,0.04,NA,-0.27,-0.5
5_57801962,5,24,male,republican,a little republican,NA,NA,Politics,0.03,0,NA,-0.03,NA
5_58567075,5,51,male,democrat,very democratic,NA,NA,Politics,0.19,0,NA,-0.19,NA
5_61026600,5,20,female,democrat,somewhat democratic,NA,NA,Politics,0.08,0,NA,-0.08,NA
5_64516932,5,20,male,democrat,very democratic,NA,NA,Politics,0,0.04,NA,0,0
5_66207128,5,56,female,democrat,very democratic,NA,NA,Politics,0.44,0.47,NA,0.06,-1
5_68476092,5,18,male,republican,somewhat republican,NA,NA,Politics,-0.61,0.22,NA,0.51,1
5_71968352,5,39,female,republican,somewhat republican,NA,NA,Politics,0.06,0,NA,-0.06,NA
5_84123013,5,50,female,republican,very republican,NA,NA,Politics,-0.81,0.35,NA,0.83,0.75
5_84752084,5,23,female,republican,somewhat republican,NA,NA,Politics,-0.39,0.44,NA,0.6,0.13
5_87906137,5,32,female,democrat,very democratic,NA,NA,Politics,0.28,0.01,NA,-0.27,NA
5_104348820,5,36,male,democrat,very democratic,NA,NA,Politics,0.58,0.28,NA,-0.52,-0.64
5_111322780,5,38,female,republican,a little republican,NA,NA,Politics,0.33,0.03,NA,-0.32,NA
5_112920454,5,44,male,democrat,very democratic,NA,NA,Politics,0,0,NA,0,NA
5_115209706,5,29,male,republican,a little republican,NA,NA,Politics,0.08,0,NA,-0.08,NA
5_123168415,5,22,female,democrat,somewhat democratic,NA,NA,Politics,0.72,0.93,NA,-0.5,-0.76
5_123750149,5,37,female,democrat,somewhat democratic,NA,NA,Politics,0.39,0.04,NA,-0.35,NA
5_124648870,5,40,female,republican,somewhat republican,NA,NA,Politics,-0.03,0,NA,0.03,NA
5_127422324,5,34,female,republican,somewhat republican,NA,NA,Politics,0.14,0,NA,-0.14,NA
5_135018023,5,30,male,democrat,somewhat democratic,NA,NA,Politics,0.92,0.85,NA,-0.83,-0.94
5_146903677,5,39,male,democrat,very democratic,NA,NA,Politics,0.94,0.36,NA,-0.96,-0.92
5_160194908,5,33,female,democrat,somewhat democratic,NA,NA,Politics,0.97,1,NA,NA,-0.97
5_167200951,5,38,male,republican,a little republican,NA,NA,Politics,-1,1,NA,NA,1
5_173572528,5,29,male,democrat,somewhat democratic,NA,NA,Politics,0.17,0,NA,-0.17,NA
5_174773181,5,22,female,republican,somewhat republican,NA,NA,Politics,-0.5,0.9,NA,-0.17,0.57
5_182244905,5,18,female,democrat,somewhat democratic,NA,NA,Politics,0.19,0.14,NA,-0.07,-1
5_189117514,5,20,female,democrat,very democratic,NA,NA,Politics,0.06,0,NA,-0.06,NA
5_189201940,5,36,female,republican,somewhat republican,NA,NA,Politics,0.11,0,NA,-0.11,NA
5_200731487,5,18,male,republican,a little republican,NA,NA,Politics,0.08,0.11,NA,-0.06,-0.4
5_202280389,5,29,female,democrat,very democratic,NA,NA,Politics,-0.06,0.08,NA,0.06,0
5_202833004,5,21,male,democrat,very democratic,NA,NA,Politics,0.06,0,NA,-0.06,NA
5_211391325,5,46,female,republican,very republican,NA,NA,Politics,-0.94,0.85,NA,0.71,1
5_213703054,5,36,female,democrat,very democratic,NA,NA,Politics,0.25,0,NA,-0.25,NA
5_216923730,5,30,male,republican,somewhat republican,NA,NA,Politics,0.03,0.92,NA,0.2,-0.05
5_221411376,5,30,female,democrat,somewhat democratic,NA,NA,Politics,0,0,NA,0,NA
5_222407816,5,30,female,democrat,very democratic,NA,NA,Politics,0.14,0.04,NA,-0.07,NA
5_225367765,5,NA,female,republican,very republican,NA,NA,Politics,0.03,0.88,NA,-0.2,0
5_234778349,5,28,female,republican,a little republican,NA,NA,Politics,-0.03,0.03,NA,0.06,NA
5_235719729,5,63,male,republican,somewhat republican,NA,NA,Politics,0.03,0,NA,-0.03,NA
5_247371384,5,22,female,democrat,somewhat democratic,NA,NA,Politics,0.08,0.25,NA,0.11,-0.67
5_250345166,5,36,female,republican,very republican,NA,NA,Politics,-0.06,0,NA,0.06,NA
5_259416466,5,41,male,republican,somewhat republican,NA,NA,Politics,0.69,0.18,NA,-0.62,-1
5_261484005,5,47,female,republican,somewhat republican,NA,NA,Politics,0.08,0.14,NA,0.06,NA
5_262492060,5,38,female,democrat,very democratic,NA,NA,Politics,0.92,0.9,NA,-0.42,-0.97
5_266294809,5,37,female,democrat,very democratic,NA,NA,Politics,0.03,0.12,NA,0.17,-1
5_269210633,5,41,female,democrat,a little democratic,NA,NA,Politics,1,0,NA,-1,NA
5_270026338,5,42,male,democrat,very democratic,NA,NA,Politics,0.89,0.76,NA,-0.48,-1
5_270612844,5,22,male,democrat,somewhat democratic,NA,NA,Politics,0.28,0.24,NA,-0.07,-1
5_277709542,5,41,female,democrat,somewhat democratic,NA,NA,Politics,1,0,NA,-1,NA
5_285007326,5,31,female,democrat,very democratic,NA,NA,Politics,0,0,NA,0,NA
5_290861396,5,26,male,democrat,very democratic,NA,NA,Politics,0.89,0.83,NA,0,-1
5_295215708,5,45,female,republican,somewhat republican,NA,NA,Politics,-0.11,0.03,NA,0.14,-1
5_295994828,5,31,female,republican,a little republican,NA,NA,Politics,0.25,0,NA,-0.25,NA
5_297978615,5,30,female,democrat,very democratic,NA,NA,Politics,0.14,0,NA,-0.14,NA
5_309129355,5,26,other,democrat,very democratic,NA,NA,Politics,0.69,0.85,NA,-0.07,-0.8
5_313716435,5,31,male,republican,very republican,NA,NA,Politics,-0.89,0.42,NA,1,0.71
5_318679059,5,28,male,republican,a little republican,NA,NA,Politics,-0.11,0,NA,0.11,NA
5_319942253,5,55,female,democrat,a little democratic,NA,NA,Politics,0.03,0.18,NA,0.19,-1
5_323705666,5,32,male,republican,very republican,NA,NA,Politics,0,0.15,NA,-0.02,0
5_324693797,5,29,male,republican,somewhat republican,NA,NA,Politics,0.14,0,NA,-0.14,NA
5_336044289,5,28,female,democrat,very democratic,NA,NA,Politics,0.97,1,NA,NA,-0.97
5_338213294,5,27,female,democrat,very democratic,NA,NA,Politics,0.28,0.04,NA,-0.24,NA
5_352988338,5,25,male,republican,somewhat republican,NA,NA,Politics,0.03,0,NA,-0.03,NA
5_361805861,5,34,female,democrat,a little democratic,NA,NA,Politics,0.17,0.15,NA,-0.06,-0.86
5_362224917,5,21,male,democrat,somewhat democratic,NA,NA,Politics,0,0.07,NA,0.08,-1
5_364029556,5,59,male,republican,somewhat republican,NA,NA,Politics,-0.03,0,NA,0.03,NA
5_366051534,5,42,female,democrat,very democratic,NA,NA,Politics,0.19,0.38,NA,0.41,-1
5_368391615,5,39,male,democrat,a little democratic,NA,NA,Politics,-0.06,0,NA,0.06,NA
5_373066428,5,21,female,democrat,somewhat democratic,NA,NA,Politics,0.28,0.38,NA,0.17,-1
5_373420818,5,27,female,republican,a little republican,NA,NA,Politics,0.03,0.07,NA,0.03,-1
5_374851831,5,32,male,democrat,very democratic,NA,NA,Politics,1,1,NA,NA,-1
5_376203370,5,37,male,republican,somewhat republican,NA,NA,Politics,0.36,0.33,NA,-0.1,-0.91
5_382040549,5,57,female,democrat,a little democratic,NA,NA,Politics,-0.06,0,NA,0.06,NA
5_387613597,5,25,male,democrat,a little democratic,NA,NA,Politics,-0.08,0,NA,0.08,NA
5_388717284,5,33,male,democrat,very democratic,NA,NA,Politics,1,1,NA,NA,-1
5_388899760,5,19,female,democrat,somewhat democratic,NA,NA,Politics,0.06,0,NA,-0.06,NA
5_391076134,5,31,female,republican,a little republican,NA,NA,Politics,0.03,0.03,NA,-0.07,NA
5_401924849,5,31,male,democrat,somewhat democratic,NA,NA,Politics,0.44,0.58,NA,0.47,-1
5_413541867,5,28,male,republican,a little republican,NA,NA,Politics,-0.14,0.01,NA,0.16,NA
5_422597787,5,24,female,democrat,somewhat democratic,NA,NA,Politics,0.28,0.35,NA,0.18,-1
5_428696104,5,26,male,democrat,a little democratic,NA,NA,Politics,-0.03,0.18,NA,-0,0.22
5_429670563,5,29,male,republican,a little republican,NA,NA,Politics,0.14,0.08,NA,-0.09,-0.75
5_432260325,5,32,female,democrat,very democratic,NA,NA,Politics,-0.03,0,NA,0.03,NA
5_435991174,5,42,female,republican,somewhat republican,NA,NA,Politics,-1,1,NA,NA,1
5_443153134,5,38,male,republican,somewhat republican,NA,NA,Politics,-0.61,0.07,NA,0.61,0.5
5_448076782,5,28,female,democrat,somewhat democratic,NA,NA,Politics,0.17,0.06,NA,-0.11,-1
5_450678103,5,18,female,democrat,a little democratic,NA,NA,Politics,0.08,0.97,NA,1,-0.11
5_454051982,5,27,male,democrat,a little democratic,NA,NA,Politics,0.94,1,NA,NA,-0.94
5_454642253,5,32,female,republican,somewhat republican,NA,NA,Politics,-0.17,0.11,NA,0.08,0.83
5_460762924,5,58,female,republican,somewhat republican,NA,NA,Politics,0.22,0,NA,-0.22,NA
5_464439543,5,23,male,democrat,somewhat democratic,NA,NA,Politics,0.22,0.31,NA,0.19,-1
5_466283845,5,42,male,republican,somewhat republican,NA,NA,Politics,-0.17,0.1,NA,0.17,0.1
5_469316046,5,26,other,democrat,very democratic,NA,NA,Politics,0.94,0.96,NA,0.5,-1
5_470773296,5,28,female,democrat,somewhat democratic,NA,NA,Politics,0.67,0.78,NA,-0.23,-0.81
5_472998122,5,62,female,republican,very republican,NA,NA,Politics,-0.11,0,NA,0.11,NA
5_473311049,5,26,male,democrat,a little democratic,NA,NA,Politics,0.78,0.92,NA,0.25,-0.88
5_473763569,5,28,male,republican,very republican,NA,NA,Politics,-0.03,0.44,NA,-0.03,-0.05
5_475546711,5,43,male,republican,very republican,NA,NA,Politics,-0.5,0.83,NA,0.25,0.56
5_481863384,5,21,male,democrat,somewhat democratic,NA,NA,Politics,0.89,0.97,NA,NA,-0.92
5_484334206,5,26,male,democrat,somewhat democratic,NA,NA,Politics,0.5,0.44,NA,-0.56,-0.44
5_486159796,5,43,female,republican,somewhat republican,NA,NA,Politics,0.03,0.33,NA,0.15,-0.27
5_493442358,5,40,male,republican,very republican,NA,NA,Politics,-0.22,0.06,NA,0.24,0
5_495671078,5,27,male,republican,a little republican,NA,NA,Politics,0.14,0.01,NA,-0.12,NA
5_497458263,5,29,male,democrat,somewhat democratic,NA,NA,Politics,0.25,0,NA,-0.25,NA
5_503719655,5,27,female,republican,somewhat republican,NA,NA,Politics,-0.17,0,NA,0.17,NA
5_511305539,5,20,male,republican,somewhat republican,NA,NA,Politics,0.06,0.01,NA,-0.04,NA
5_518621831,5,42,male,republican,very republican,NA,NA,Politics,0.11,0.1,NA,-0.18,NA
5_522693926,5,56,female,democrat,somewhat democratic,NA,NA,Politics,1,1,NA,NA,-1
5_527935779,5,39,female,republican,somewhat republican,NA,NA,Politics,0.47,0.21,NA,-0.38,-0.67
5_532340149,5,22,male,democrat,very democratic,NA,NA,Politics,-0.08,0,NA,0.08,NA
5_537794402,5,61,female,democrat,very democratic,NA,NA,Politics,0.72,0.4,NA,-0.45,-1
5_538071791,5,35,male,republican,somewhat republican,NA,NA,Politics,-1,1,NA,NA,1
5_538995601,5,65,female,republican,very republican,NA,NA,Politics,-0.06,0,NA,0.06,NA
5_542557941,5,47,male,democrat,very democratic,NA,NA,Politics,-0.06,0,NA,0.06,NA
5_546686226,5,32,female,democrat,very democratic,NA,NA,Politics,0.08,0.04,NA,-0.03,NA
5_552537347,5,29,female,republican,a little republican,NA,NA,Politics,0,0,NA,0,NA
5_562784706,5,34,male,republican,somewhat republican,NA,NA,Politics,0,0,NA,0,NA
5_563686524,5,29,male,democrat,somewhat democratic,NA,NA,Politics,0.31,0.08,NA,-0.22,-1
5_564616694,5,33,male,democrat,a little democratic,NA,NA,Politics,0.83,0.75,NA,-1,-0.79
5_568558267,5,49,male,republican,somewhat republican,NA,NA,Politics,-1,1,NA,NA,1
5_572183112,5,34,male,democrat,somewhat democratic,NA,NA,Politics,0.14,0,NA,-0.14,NA
5_585363575,5,26,male,republican,very republican,NA,NA,Politics,0.28,0,NA,-0.28,NA
5_588773360,5,24,male,republican,a little republican,NA,NA,Politics,-0.03,0.14,NA,0.01,0.25
5_590792396,5,29,female,republican,very republican,NA,NA,Politics,0.03,0,NA,-0.03,NA
5_601538785,5,20,male,democrat,a little democratic,NA,NA,Politics,0.06,0.03,NA,-0.03,-1
5_617419821,5,25,male,republican,somewhat republican,NA,NA,Politics,-0.06,0.07,NA,0.1,0
5_619766994,5,28,male,democrat,very democratic,NA,NA,Politics,0.58,0.14,NA,-0.52,-1
5_640812335,5,30,male,republican,somewhat republican,NA,NA,Politics,-0.06,0.06,NA,-0.01,1
5_642742190,5,20,male,democrat,somewhat democratic,NA,NA,Politics,0.14,0.26,NA,0.09,-0.8
5_649148901,5,57,female,democrat,somewhat democratic,NA,NA,Politics,0,0,NA,0,NA
5_651809349,5,28,female,republican,very republican,NA,NA,Politics,-1,0.97,NA,1,1
5_662792716,5,31,male,republican,somewhat republican,NA,NA,Politics,-0.03,0,NA,0.03,NA
5_663898196,5,32,female,republican,a little republican,NA,NA,Politics,-0.86,0,NA,0.86,NA
5_699585665,5,26,female,republican,a little republican,NA,NA,Politics,-0.11,0.06,NA,0.09,0.5
5_704596294,5,30,male,democrat,a little democratic,NA,NA,Politics,0.53,0.88,NA,-0.35,-0.56
5_705533846,5,24,male,democrat,very democratic,NA,NA,Politics,0.14,0.12,NA,-0.02,-0.67
5_714006972,5,23,female,democrat,a little democratic,NA,NA,Politics,0.08,0.06,NA,-0.06,-0.5
5_735354817,5,30,male,republican,somewhat republican,NA,NA,Politics,0.11,0.19,NA,-0.21,0.3
5_739487200,5,36,male,democrat,very democratic,NA,NA,Politics,0.19,0.12,NA,0,-1
5_740800982,5,18,male,republican,a little republican,NA,NA,Politics,0.78,0.83,NA,0.31,-1
5_747476034,5,19,male,republican,somewhat republican,NA,NA,Politics,-0.06,0.06,NA,0.06,0
5_754206392,5,44,female,democrat,somewhat democratic,NA,NA,Politics,0.42,0.36,NA,-0.18,-0.89
5_757389099,5,50,male,democrat,somewhat democratic,NA,NA,Politics,0.14,0,NA,-0.14,NA
5_764497494,5,29,male,democrat,very democratic,NA,NA,Politics,0.28,0,NA,-0.28,NA
5_766915573,5,22,female,democrat,somewhat democratic,NA,NA,Politics,0.08,0.1,NA,0.07,NA
5_769193797,5,21,female,republican,a little republican,NA,NA,Politics,0.03,0.06,NA,-0.12,NA
5_773287545,5,34,male,republican,somewhat republican,NA,NA,Politics,0,0,NA,0,NA
5_774586818,5,39,male,republican,very republican,NA,NA,Politics,-0.97,0.01,NA,1,NA
5_781740051,5,39,male,republican,somewhat republican,NA,NA,Politics,-0.08,0,NA,0.08,NA
5_787119381,5,40,female,republican,a little republican,NA,NA,Politics,0.11,0,NA,-0.11,NA
5_787243510,5,24,male,republican,very republican,NA,NA,Politics,-0.97,0.01,NA,0.97,NA
5_796181107,5,54,female,republican,very republican,NA,NA,Politics,-0.11,0.25,NA,0.04,0.33
5_798531147,5,27,male,democrat,somewhat democratic,NA,NA,Politics,0.56,0.19,NA,-0.43,-1
5_805394460,5,40,female,republican,somewhat republican,NA,NA,Politics,-0.03,0.99,NA,NA,0.05
5_806497583,5,65,male,republican,somewhat republican,NA,NA,Politics,-0.94,0,NA,0.94,NA
5_807472305,5,18,male,republican,a little republican,NA,NA,Politics,0.08,0.04,NA,-0.07,-0.5
5_810953844,5,32,male,republican,somewhat republican,NA,NA,Politics,0.08,0.12,NA,-0.19,0
5_815051225,5,19,female,democrat,somewhat democratic,NA,NA,Politics,0.14,0.17,NA,-0.04,-0.91
5_816837326,5,27,female,democrat,somewhat democratic,NA,NA,Politics,-0.08,0,NA,0.08,NA
5_819729254,5,33,female,democrat,somewhat democratic,NA,NA,Politics,1,0,NA,-1,NA
5_825669265,5,41,female,republican,very republican,NA,NA,Politics,-0.5,1,NA,NA,0.5
5_830596810,5,48,male,democrat,somewhat democratic,NA,NA,Politics,1,0,NA,-1,NA
5_840944689,5,61,female,democrat,very democratic,NA,NA,Politics,0.78,0.67,NA,-0.33,-1
5_843794323,5,45,female,republican,very republican,NA,NA,Politics,-0.47,0.21,NA,0.32,0.75
5_844835202,5,25,male,republican,a little republican,NA,NA,Politics,0.08,0.04,NA,-0.04,NA
5_844835660,5,33,male,republican,a little republican,NA,NA,Politics,-0.06,0.04,NA,0.01,1
5_850346999,5,37,female,republican,very republican,NA,NA,Politics,-0.72,0.68,NA,0.4,0.96
5_852740093,5,24,female,democrat,very democratic,NA,NA,Politics,0.17,0.14,NA,-0.03,-1
5_855136432,5,24,male,democrat,somewhat democratic,NA,NA,Politics,0.33,0.01,NA,-0.32,NA
5_857747596,5,37,female,democrat,very democratic,NA,NA,Politics,0.25,0.07,NA,-0.23,-0.67
5_858515813,5,23,female,democrat,a little democratic,NA,NA,Politics,0.08,0.12,NA,0.05,-1
5_860827723,5,31,male,democrat,very democratic,NA,NA,Politics,0.14,0.01,NA,-0.12,NA
5_862395786,5,34,female,republican,very republican,NA,NA,Politics,-0.03,0.03,NA,0,1
5_865896248,5,36,female,republican,a little republican,NA,NA,Politics,-0.97,0.76,NA,0.88,1
5_873396017,5,35,male,republican,very republican,NA,NA,Politics,-0.03,0,NA,0.03,NA
5_880487010,5,61,female,republican,very republican,NA,NA,Politics,-1,0.38,NA,1,1
5_890019872,5,59,female,democrat,somewhat democratic,NA,NA,Politics,0.14,0,NA,-0.14,NA
5_894216751,5,31,female,democrat,somewhat democratic,NA,NA,Politics,0.83,0.94,NA,1,-0.94
5_896525387,5,38,male,republican,a little republican,NA,NA,Politics,0.14,0.01,NA,-0.13,NA
5_905721027,5,30,male,republican,somewhat republican,NA,NA,Politics,-0.08,0.47,NA,-0.05,0.17
5_911020428,5,36,male,democrat,very democratic,NA,NA,Politics,0.19,0,NA,-0.19,NA
5_915512731,5,61,female,republican,very republican,NA,NA,Politics,0,0,NA,0,NA
5_921355337,5,37,male,republican,very republican,NA,NA,Politics,-0.11,0,NA,0.11,NA
5_948338657,5,28,female,democrat,very democratic,NA,NA,Politics,0.22,0.01,NA,-0.21,NA
5_955409388,5,23,female,democrat,very democratic,NA,NA,Politics,0.03,0.07,NA,0.05,-1
5_955596441,5,26,female,democrat,very democratic,NA,NA,Politics,0.03,0.11,NA,0.03,-0.5
5_964904693,5,39,male,republican,very republican,NA,NA,Politics,-0.08,0,NA,0.08,NA
5_975443134,5,23,female,republican,a little republican,NA,NA,Politics,0.03,0.11,NA,0.03,-0.5
5_980623265,5,38,female,democrat,very democratic,NA,NA,Politics,0.28,0.4,NA,0.18,-0.93
5_981379283,5,38,female,republican,somewhat republican,NA,NA,Politics,-0.11,0.03,NA,0.11,0
5_990708992,5,35,female,republican,a little republican,NA,NA,Politics,0.36,0.74,NA,-0.39,-0.35
5_993168739,5,60,male,republican,somewhat republican,NA,NA,Politics,-0.14,0.18,NA,-0.04,NA
5_993255517,5,58,female,democrat,a little democratic,NA,NA,Politics,0.97,1,NA,NA,-0.97
5_999377362,5,23,male,republican,a little republican,NA,NA,Politics,0,0,NA,0,NA
6_5244407,6,32,male,NA,NA,Valence,0.7,Valence,0.8,0.67,5,-0.8,-0.79
6_5951467,6,28,male,NA,NA,Valence,0.37,Valence,0.3,0.53,6,0.02,-0.54
6_13788805,6,51,female,NA,NA,Valence,0.07,Valence,0.07,0.08,2,-0.07,-0.33
